Area,ConvexArea,Perimeter,ConvexPerimeter,EquivDiameter,MajorAxisLength,MinorAxisLength,Elongation,Compactness,Eccentricity,Solidity,Extent,Circularity,RadialDistanceSD,SecondMoment,Roughness,MinIntensity,MaxIntensity,MeanIntensity,SDIntensity,MinIntensityBG,MaxIntensityBG,MeanIntensityBG,SDIntensityBG,IntensityDifference,markov1,markov2,markov3,markov4,markov5,gabormean_0_0,gaborSD_0_0,gabormean_0_1,gaborSD_0_1,gabormean_0_2,gaborSD_0_2,gabormean_1_0,gaborSD_1_0,gabormean_1_1,gaborSD_1_1,gabormean_1_2,gaborSD_1_2,gabormean_2_0,gaborSD_2_0,gabormean_2_1,gaborSD_2_1,gabormean_2_2,gaborSD_2_2,gabormean_3_0,gaborSD_3_0,gabormean_3_1,gaborSD_3_1,gabormean_3_2,gaborSD_3_2,Contrast,Correlation,Energy,Homogeneity,Entropy,x_3rdordermoment,Inversevariance,Sumaverage,Variance,Clustertendency,MaxProbability,Malignancy_1,Malignancy_2,Malignancy_3,Malignancy_4
119,123,41.21320344,40.07053961,12.30916349,13.42684306,11.39604852,1.17820164,1.135836761,0.528792475,0.967479675,0.762820513,0.931336114,0.748199677,0.161493367,0.027725674,1,1836,903.4407,582.8533,8,921,267.0556,263.8097,636.3851,3554.22,2008.18,3552.83,3552.47,2007.22,72.6795,57.7529,82.4936,64.2019,108.1987,74.0454,53.9423,59.1029,63.7756,58.8331,55.7051,58.8159,62.7756,58.5313,34.2949,50.6695,109.7756,68.631,80.4679,56.6004,90.8526,59.1682,69.6154,67.0011,267000,0.628,0.0041,0.0184,5.61,88100000,0.0051,818,350000,1140000,0.0055,1,1,1,1
70,70,30.72792206,30.72792206,9.440697439,9.874826579,9.200453481,1.073297811,1.073392314,0.363208583,1,0.864197531,0.931625825,0.523488699,0.160262391,4.44E-16,130,1041,551.2714,343.2479,131,348,210.1818,73.5525,341.0896,6258.82,4459.96,388729.66,399715.27,567.0368,84.3086,53.8537,72.679,66.1846,109.1852,66.0761,76.1481,47.6917,101.8272,59.9841,98.7901,48.4228,57.5062,59.2297,42.8272,57.8664,114.2593,66.9451,110.6667,71.5273,111.9136,60.3828,98.2593,65.2209,107000,0.589,0.0086,0.0449,4.85,14900000,0.0181,422,116000,367000,0.0125,3,3,5,2
85,87,34.38477631,33.95469482,10.4031419,11.46728851,9.604875619,1.193902864,1.106887842,0.546300773,0.977011494,0.772727273,0.926465234,0.476957933,0.162562996,0.012507904,234,914,555.7294,203.6075,230,593,417.64,121.2617,138.0894,5026.36,4395.03,296709.4,344165.98,335.317,61.0455,52.4253,54.8636,52.2103,111.4636,64.9352,90.6091,54.649,101.7636,49.548,105.2,62.5797,65.3,53.9882,67.9,55.5159,114.2091,62.5979,67.4455,63.5686,61.1273,60.8878,82.2636,59.5273,29000,0.682,0.006,0.0312,5.22,3180000,0.0102,318,39600,133000,0.0073,3,3,3,2
70,71,31.55634919,31.1262677,9.440697439,11.08481774,8.21084479,1.35002159,1.132049982,0.671804067,0.985915493,0.777777778,0.907933013,0.610205413,0.167521866,0.013629,157,899,476.3429,248.7256,158,399,213.2,64.0777,263.1429,6069.59,6067.61,2512.71,5031.37,1801.8,97.0667,61.4616,92.7778,61.8016,110.0333,65.9393,79.0778,53.2628,91.6889,47.344,88.3444,54.0117,62.7333,55.5879,38.5111,54.9129,113.3444,68.5326,115.2667,67.8576,115.3222,59.5371,121.2,65.8598,48700,0.663,0.0076,0.0411,4.98,-216000,0.0192,290,61300,204000,0.0103,2,3,3,2
74,76,32.38477631,31.80560929,9.70668462,10.33380774,9.271115967,1.114623932,1.127821111,0.441698434,0.973684211,0.747474747,0.919251071,1.164963998,0.160535901,0.017883928,239,976,630.4054,245.299,208,644,315.56,111.9662,314.8454,4508.66,4507.52,3097.01,2565.69,1960.8,81.1313,59.3964,68.7879,61.8928,115.202,66.3846,105.1919,64.944,79.2323,54.0987,122.4242,53.7268,67.9495,48.8138,89.2626,60.2904,109.1414,63.464,97.7172,55.0354,110.0404,65.3259,112.8687,52.8964,64500,0.541,0.0068,0.0264,5.09,477000,0.007,386,67400,208000,0.0083,2,3,3,2
180,185,51.45584412,49.97734209,15.13879513,16.88166844,13.79034862,1.224165458,1.170542118,0.576803346,0.972972973,0.756302521,0.905599258,2.279323609,0.164061728,0.028733413,148,1090,720.1556,302.1414,158,653,339.7931,130.2187,380.3625,6455.08,6455.93,4096.82,3384.43,1815.32,55.8992,42.7281,56.7983,56.7859,121.4286,74.7716,96.584,61.608,89.1008,48.2966,110.3697,68.4204,48.2689,53.1021,35.9664,50.1529,122.1639,74.1086,53.3866,52.0748,61.8529,47.4825,52.6429,55.6679,53000,0.74,0.0026,0.0425,6.08,5330000,0.0209,521,98000,341000,0.0037,2,3,5,2
66,67,30.627417,30.27112583,9.166995688,9.487704091,9.105442928,1.041981611,1.131011299,0.280992941,0.985074627,0.66,0.905100183,0.465211943,0.161230069,0.011633079,126,1000,511.0152,261.9267,133,446,204.8824,75.8778,306.1328,6044.59,1333.38,6044.75,6045.01,1333.19,100.17,70.8523,96.81,71.7332,110.87,68.4797,91.27,62.2843,87.59,60.9753,98.8,52.6012,131.11,56.0321,88.04,65.8241,103.52,66.8973,94.73,63.6445,100.51,63.4093,110.54,66.5518,68600,0.547,0.0067,0.0286,5.11,6680000,0.0125,322,72200,223000,0.0069,2,3,3,2
127,139,45.69848481,43.88904273,12.71618741,14.5658388,11.74038455,1.240661134,1.30854908,0.591885761,0.913669065,0.610576923,0.828516893,1.876185452,0.170931901,0.039595231,213,1236,758.126,295.5269,202,743,322.9136,109.8435,435.2124,4413.56,4415.17,2736.96,2547.92,1786.72,66.0913,48.4907,62.6635,52.8483,107.3413,73.9874,62.601,53.3427,60.2308,54.7723,73.4856,55.7537,61.1058,61.4441,50.2212,53.7396,108.3029,74.8586,93.1538,61.2744,69.1587,56.0401,73.4904,51.5247,65500,0.699,0.003,0.0356,5.93,6810000,0.0132,426,105000,357000,0.0047,2,3,4,4
99,100,37.21320344,36.60497636,11.22723096,11.99345521,10.7405379,1.116653125,1.11313812,0.444994608,0.99,0.75,0.928463418,0.609417206,0.161954202,0.016344389,180,1053,575.7273,308.4483,157,1179,352.6364,230.1316,223.0909,5639.43,5635.76,2422.78,3817.56,1686.47,94.9394,63.8366,62.8106,54.3039,108.4773,69.4269,111.0379,62.483,102.9167,56.497,114.4167,55.9591,69.0985,49.3147,47.3712,47.1409,105.553,69.8752,87.8712,56.4449,114.3106,59.7731,87.6212,52.5571,78600,0.604,0.005,0.0345,5.41,-4290000,0.0094,394,95700,306000,0.008,2,3,4,2
141,152,47.21320344,45.21995146,13.39876023,14.12212138,13.20316427,1.069601278,1.258050169,0.354837929,0.927631579,0.774725275,0.866500451,0.884021108,0.164490777,0.042218105,94,1081,752.9787,308.1608,116,934,442.4146,288.5348,310.5641,4774.29,1712.89,4772.87,4773.61,1712.48,49.2033,46.0801,52.9341,54.0433,126.0495,70.1823,67.522,47.7964,89.044,56.861,67.9121,54.2992,46.2637,55.7226,38.7198,54.6079,125.2582,70.8217,64.0275,59.0517,66.5,53.1551,56.2692,55.5711,60500,0.748,0.0035,0.0412,5.77,9480000,0.0188,628,102000,355000,0.0053,2,3,4,2
379,512,112.3675324,90.56095513,21.96719799,37.7161514,16.59893936,2.272202493,2.651139701,0.897947974,0.740234375,0.433142857,0.580720404,4.771119535,0.279578858,0.194064751,4,1550,796.1126,420.2974,1,1020,146.5164,139.6079,649.5962,4540.79,4539.32,3286.67,2272.17,1691.18,33.5223,42.1315,32.4389,41.7945,80.7451,85.7382,40.9703,45.7192,43.3051,53.4228,41.8731,49.2888,31.6137,44.3182,24.1954,41.6675,81.1097,87.7647,44.7486,51.8506,46.8937,51.4828,42.7314,55.2534,123000,0.693,0.0007,0.036,7.45,-2360000,0.0116,444,199000,673000,0.0019,3,4,5,2
70,73,32.97056275,32.41272801,9.440697439,11.90704023,7.808582309,1.524865815,1.235790396,0.754938661,0.95890411,0.729166667,0.8372916,2.380899223,0.17864723,0.016919175,1,2418,850.2319,802.1291,17,897,254.4231,252.4173,595.8088,3442.19,1667.68,3445.57,3443.85,1665.31,80.4688,70.4525,73.8854,65.7819,97.7708,73.1357,102.1458,63.0355,100.1354,65.2839,100.9688,67.0994,95.75,77.7583,95.3229,68.4389,101.5208,76.3031,108.8854,62.9795,125.4688,74.106,85.7813,54.5207,553000,0.576,0.0071,0.0194,5.05,262000000,0.0094,761,611000,1920000,0.0085,1,1,5,1
65,67,30.627417,30.19733551,9.097283683,9.689458486,8.79214257,1.102058845,1.148411473,0.420284114,0.970149254,0.65,0.895748258,0.501492214,0.162039144,0.014042369,263,1025,695.5846,277.6314,258,916,415.0286,174.8222,280.556,3362.75,1705.49,3364.93,3364.33,1704.96,82.64,62.4722,67.94,60.9363,107.73,64.4352,69.84,72.196,65.6,69.7698,79.73,61.056,99.33,60.5146,86.05,57.3508,107.37,65.3237,76.6,65.8543,85.77,72.5579,86.98,63.6934,70600,0.578,0.0067,0.0359,5.11,4560000,0.0146,382,77100,244000,0.0077,2,3,2,3
330,412,90.32590181,81.22971757,20.49802551,35.71536273,13.33812621,2.677689668,1.967436882,0.927647785,0.800970874,0.64453125,0.628483554,6.1841919,0.274777666,0.100704051,206,1069,726.3848,246.2911,169,1034,343.9176,218.2046,382.4673,7291.2,2614.79,7284.29,7284.16,2613.57,37.3047,33.2877,32.1758,32.7247,122.4316,75.4718,49.3379,47.1452,43.8965,39.8557,49.0449,44.8133,75.8906,49.4974,56.9707,54.0314,121.4453,82.7609,40.7461,43.4353,56.3906,42.0338,45.543,44.0123,48900,0.72,0.0012,0.0347,6.89,544000,0.0124,454,86600,298000,0.002,3,2,4,5
203,221,61.69848481,57.4504764,16.07692842,23.15217754,11.58524497,1.998419335,1.492255182,0.865796954,0.918552036,0.604166667,0.772891682,3.018724957,0.205534039,0.068851098,26,1821,767.6881,465.1495,51,575,188.1128,85.5057,579.5753,5472.72,1712.63,5471.07,5470.47,1712.1,68.9435,51.1531,66.3125,57.4127,87.9762,72.4765,98.7679,53.3269,69.872,54.6061,74.1101,47.9868,49.622,50.3983,54.4167,50.3853,86.5833,74.7395,78.0179,53.3359,78.3095,61.2226,59.7887,47.8996,141000,0.69,0.0018,0.0261,6.45,-16900000,0.0105,580,224000,755000,0.0029,2,3,4,4
58,60,29.79898987,29.04167727,8.593479714,10.49288323,7.267282354,1.443852422,1.218330811,0.721329975,0.966666667,0.644444444,0.864160612,0.975469082,0.172680307,0.025414036,122,985,524.2414,256.0991,98,482,203.6563,82.8612,320.5851,5601.36,5600.45,2430.89,3294.73,1457.82,73.9889,61.9691,117.3667,64.779,113.8444,68.1057,53.4,56.0804,63.1,59.0715,68.7,54.362,97.5889,69.1453,84.5778,59.4956,107.0222,68.094,97.7556,59.2717,120.4333,61.406,87.0444,62.7003,64500,0.56,0.0076,0.0217,4.98,852000,0.0033,347,69000,215000,0.0087,2,2,3,3
