Area,ConvexArea,Perimeter,ConvexPerimeter,EquivDiameter,MajorAxisLength,MinorAxisLength,Elongation,Compactness,Eccentricity,Solidity,Extent,Circularity,RadialDistanceSD,SecondMoment,Roughness,MinIntensity,MaxIntensity,MeanIntensity,SDIntensity,MinIntensityBG,MaxIntensityBG,MeanIntensityBG,SDIntensityBG,IntensityDifference,markov1,markov2,markov3,markov4,markov5,gabormean_0_0,gaborSD_0_0,gabormean_0_1,gaborSD_0_1,gabormean_0_2,gaborSD_0_2,gabormean_1_0,gaborSD_1_0,gabormean_1_1,gaborSD_1_1,gabormean_1_2,gaborSD_1_2,gabormean_2_0,gaborSD_2_0,gabormean_2_1,gaborSD_2_1,gabormean_2_2,gaborSD_2_2,gabormean_3_0,gaborSD_3_0,gabormean_3_1,gaborSD_3_1,gabormean_3_2,gaborSD_3_2,Contrast,Correlation,Energy,Homogeneity,Entropy,x_3rdordermoment,Inversevariance,Sumaverage,Variance,Clustertendency,MaxProbability,Malignancy_1,Malignancy_2,Malignancy_3,Malignancy_4
81,83,33.79898987,33.29511807,10.155412500,10.902470720,9.621634573,1.133120431,1.122309293,0.470277256,0.975903614,0.736363636,0.918192549,0.381847423,0.161090319,0.014907895,32,1105,481.4875,313.6241,2,409,210.9643,99.5186,270.5232,4473.46,2106.0100,4472.63,4472.60,2105.8700,58.4364,63.7492,79.6909,53.7821,104.9091,68.3897,99.0455,65.9135,114.2818,58.5855,99.5455,59.9397,105.9273,59.3574,87.5545,58.4330,101.3455,68.5056,103.4182,50.5288,100.2364,55.4628,87.0909,58.8466,97000,0.521,0.0060,0.0197,5.22,-3570000,0.0049,444,97300,295000,0.0067,3,2,4,2
76,81,36.87005769,34.37548110,9.836981519,12.102333690,8.546964463,1.415980345,1.423390877,0.707987971,0.938271605,0.584615385,0.808213102,1.728253712,0.178330934,0.067658603,184,1340,676.6579,310.1875,175,657,351.2593,117.7146,325.3986,4374.33,4376.3000,2432.87,3209.13,2063.8300,95.5000,69.7872,98.7231,67.4883,104.3769,68.9272,113.9077,60.2625,93.3077,62.8915,96.9308,57.6612,80.0462,58.0841,77.3538,59.4425,104.0077,68.6683,72.1000,54.1960,104.5538,63.0087,77.7462,52.7948,97300,0.491,0.0050,0.0210,5.41,15600000,0.0073,412,93500,277000,0.0050,2,2,2,3
77,79,33.45584412,33.02576264,9.901487007,10.813490420,9.293579071,1.163544242,1.156760352,0.511231515,0.974683544,0.636363636,0.887145551,0.706363848,0.162853507,0.012855198,-878,439,-439.2987,370.3532,-939,-554,-805.4545,81.0230,366.1558,16566.87,19722.9800,10002.91,10838.56,3064.3800,70.2314,74.7624,63.1570,65.5660,61.7521,72.4295,86.3306,69.3826,89.4463,77.1683,94.0165,66.5035,75.9917,75.8394,59.9339,58.9492,63.4050,72.2033,80.7273,68.5945,76.1570,73.3470,92.6612,79.0233,121000,0.563,0.0054,0.0254,5.32,-3160000,0.0072,420,134000,415000,0.0072,1,1,1,1
218,225,55.94112550,54.35977310,16.660318750,17.877564040,15.706594530,1.138220255,1.142341730,0.477623575,0.968888889,0.717105263,0.927066925,1.324674071,0.161593389,0.028268155,194,1623,763.5734,389.7226,143,520,226.2791,94.6576,537.2943,6083.27,6078.2200,5704.53,6270.97,1823.1100,62.1184,46.8895,46.4243,49.0678,99.7993,72.4202,44.0099,50.8271,59.0329,42.7676,46.0461,49.5791,86.7368,51.1814,66.8388,60.7147,99.2007,71.7511,84.5789,61.0647,95.5493,44.7932,82.4836,58.9619,77000,0.780,0.0020,0.0303,6.35,7020000,0.0140,525,172000,613000,0.0031,1,1,1,1
456,471,80.76955262,77.85339322,24.095585330,24.710379200,23.598691420,1.047108027,1.138467528,0.296569406,0.968152866,0.793043478,0.945408744,0.758525438,0.159653839,0.036104687,132,601,271.7149,81.7377,134,306,184.7227,43.5144,86.9922,6162.55,6161.6100,7759.03,7627.14,2095.3800,31.9530,30.4281,18.7652,29.3322,131.9652,69.2073,56.5687,51.4559,70.9722,50.9614,57.3565,52.0678,48.2417,41.5238,28.3809,35.0287,125.7043,66.9138,60.7878,53.1148,73.3548,46.7244,77.8122,67.6458,3760,0.731,0.0010,0.0781,6.99,132000,0.0346,129,6920,23900,0.0024,2,4,4,4
184,188,51.11269837,50.07438981,15.306079710,17.448180190,13.532111220,1.289390836,1.129873782,0.631273819,0.978723404,0.730158730,0.922138926,1.755179877,0.164704606,0.020314102,8,1461,766.3279,459.6433,7,551,171.1045,110.9432,595.2234,4737.85,1731.8400,4742.88,4743.65,1730.8200,107.5437,62.9373,70.1468,57.8540,116.8452,81.2164,43.0556,50.1934,65.7341,53.4605,42.9444,49.7844,70.6825,57.5569,51.7778,46.5970,115.8929,77.5334,97.8413,53.3285,95.6468,59.9270,63.2341,51.5884,173000,0.625,0.0024,0.0179,6.14,19000000,0.0042,671,229000,745000,0.0031,1,3,3,2
88,90,35.21320344,34.67876668,10.585134860,12.056134350,9.468530406,1.273284642,1.121291514,0.619026186,0.977777778,0.727272727,0.919528615,0.601779526,0.165011915,0.015177169,62,1062,487.3409,332.6617,48,496,134.9697,107.5873,352.3712,3526.94,3526.1900,2339.62,2160.92,1568.8300,107.7273,72.9111,52.0496,50.8125,100.1818,69.0517,44.1405,61.9259,54.3636,59.6674,42.8347,60.7449,80.2479,56.7042,56.1818,48.2459,101.9174,68.7748,94.0661,56.3147,105.2727,58.0524,76.5702,60.0738,91400,0.618,0.0055,0.0327,5.31,1700000,0.0060,390,114000,367000,0.0083,4,2,2,1
120,127,42.62741700,41.06396690,12.360774460,13.946048580,11.230660220,1.241783503,1.204999661,0.592876561,0.944881890,0.714285714,0.894271330,1.441467668,0.165600694,0.036677101,133,941,490.3250,236.4088,130,351,209.3958,54.7554,280.9292,1792.84,3169.6000,279381.89,244933.26,101.5650,105.9345,58.2576,77.0595,66.7454,105.6369,69.0720,55.1429,51.2219,71.7798,46.6445,63.1190,55.7929,93.3571,54.3516,60.3214,50.9893,106.2440,68.6973,67.3036,54.3576,87.0833,50.1580,68.6964,57.7926,43300,0.641,0.0038,0.0358,5.69,2830000,0.0143,320,59200,194000,0.0053,3,3,3,2
66,66,30.62741700,30.44927141,9.166995688,10.160415490,8.545568842,1.188968888,1.131011299,0.540934222,1.000000000,0.660000000,0.894540461,0.479800507,0.164388374,0.005816540,63,2264,799.5455,632.9192,61,720,266.4412,177.9701,533.1043,4326.08,8352.3300,916345.36,907310.59,256.5956,90.6300,66.4458,84.6900,63.1301,97.7200,68.0910,63.6000,72.2508,72.1200,63.2252,66.2500,69.7872,122.1900,68.0982,78.4000,59.4073,96.7600,68.0285,72.5800,58.2305,102.5400,58.8874,111.4300,73.5464,395000,0.497,0.0067,0.0198,5.11,102000000,0.0093,655,376000,1120000,0.0073,1,1,1,1
127,134,48.04163056,46.54336369,12.716187410,18.350888110,9.033166651,2.031501113,1.446178476,0.870455657,0.947761194,0.705555556,0.736712522,3.973447743,0.204570141,0.031186845,247,1067,638.9921,243.0453,167,868,397.6038,171.9129,241.3884,4541.93,4539.6300,2133.49,3719.97,1828.3800,79.5889,59.0188,82.6444,63.2432,119.0111,69.4346,81.8333,57.2376,90.6778,59.7626,93.6167,58.7279,71.5667,66.7072,65.0722,56.6410,114.4667,69.0093,89.6500,61.3042,97.4389,62.2614,109.4556,65.6052,38700,0.706,0.0035,0.0241,5.76,-2940000,0.0062,436,61600,210000,0.0037,3,2,3,2
316,334,71.01219331,67.79014369,20.058506830,22.963093200,17.953573770,1.279026310,1.269898197,0.623473170,0.946107784,0.665263158,0.864099667,1.912856792,0.167517364,0.045373188,341,1091,824.8101,238.2064,306,980,494.0377,144.0303,330.7724,5246.10,5239.8000,3174.06,3890.80,1772.7900,38.4379,43.9600,28.3200,39.5015,128.0884,86.8720,46.9263,50.1980,45.6042,44.7811,50.0463,50.0359,52.0737,39.2879,37.9179,39.1425,127.3958,84.6894,61.7495,55.7341,48.9221,42.0872,74.2042,58.9322,27300,0.802,0.0013,0.0510,6.81,1450000,0.0192,435,68300,246000,0.0028,4,4,3,3
62,66,30.97056275,30.07983482,8.884866447,10.725382100,7.668683324,1.398594993,1.231109379,0.699121103,0.939393939,0.688888889,0.861094191,1.318200948,0.172556309,0.028760469,17,1129,658.6333,371.9411,27,723,159.2308,169.0279,499.4026,8802.03,20635.0700,411833.99,307753.29,1329.2400,74.1444,58.9613,65.5333,61.3508,116.7556,69.9517,56.2111,53.7298,49.9778,71.0417,90.7778,58.3599,105.3333,68.5103,56.5889,46.2261,113.6111,68.7710,100.8778,59.3750,99.4556,63.9006,88.5333,65.1169,148000,0.583,0.0077,0.0272,4.97,36900000,0.0042,535,163000,515000,0.0105,3,3,1,3
327,365,77.25483400,72.34476982,20.404639940,23.748985460,18.951129750,1.253169905,1.452424983,0.602688706,0.895890411,0.618147448,0.785133193,1.833329201,0.175935199,0.063556724,11,1326,691.3497,346.7370,6,555,156.2320,102.8166,535.1177,5333.43,5333.5000,4190.27,2571.10,1934.1900,59.0888,45.4209,67.5161,56.2660,96.0681,79.9617,56.8866,45.6941,50.5652,45.7338,50.8261,43.1608,64.7807,53.7580,62.3138,55.2709,95.7958,80.2865,76.7221,51.9186,75.6068,55.8798,77.2136,60.5602,63000,0.793,0.0011,0.0289,6.94,-4860000,0.0082,520,151000,541000,0.0020,3,5,5,5
124,145,52.04163056,48.15061619,12.565098630,19.771219130,8.959482387,2.206736759,1.738081918,0.891430310,0.855172414,0.529914530,0.672090645,2.734370039,0.236142522,0.074767342,47,2665,905.0403,664.2101,47,718,191.4091,129.9468,713.6312,5184.69,5184.5800,2351.57,2624.34,1126.2700,82.4274,69.1553,59.6624,53.5848,84.7479,72.4918,55.1239,47.3496,74.4060,67.0412,63.7906,50.1297,75.5000,61.7484,54.9145,60.3565,87.6538,76.4807,76.7991,56.7465,88.8077,71.1987,71.7778,60.5798,302000,0.614,0.0026,0.0290,6.06,14300000,0.0108,561,387000,1250000,0.0035,1,1,1,1
80,85,35.45584412,34.09298024,10.092530090,12.035380850,8.680655180,1.386459962,1.250477287,0.692663012,0.941176471,0.666666667,0.864908006,1.116325335,0.169951172,0.038438342,2,1786,782.4625,467.6143,42,826,312.0000,199.7123,470.4625,3881.63,1202.4100,3883.21,3884.84,1201.7200,96.6083,60.3635,73.4250,60.5336,99.9500,67.3529,98.9750,54.4546,92.4583,57.6954,119.5500,55.7076,115.4417,61.7290,96.9250,56.9526,107.9333,66.7655,95.4333,64.0330,128.6667,58.3267,98.1333,63.1711,229000,0.506,0.0054,0.0143,5.32,52700000,0.0045,697,223000,667000,0.0061,1,2,2,1
901,1019,135.39696960,121.79630720,33.870176110,43.480464870,27.585234060,1.576222437,1.619135644,0.772981778,0.884200196,0.647270115,0.763249297,9.296303485,0.183742321,0.100450272,185,1115,734.6493,274.2856,134,775,268.5723,90.7099,466.0770,2935.33,4137.3900,610154.72,628570.13,39.6057,33.5302,36.6895,25.1494,35.4161,113.8463,89.4713,35.9971,35.8291,47.0158,34.2032,38.4684,36.1564,37.1882,34.9640,30.3333,39.8093,113.6724,87.7165,35.1164,36.2454,58.5855,40.4985,34.4842,35.0469,24200,0.880,0.0004,0.0512,7.93,384000,0.0209,459,101000,379000,0.0010,5,5,5,5
132,137,44.04163056,42.54994770,12.964089630,13.615354150,12.541190210,1.085650877,1.169345864,0.389310866,0.963503650,0.725274725,0.916190394,0.623394415,0.160981370,0.033869837,51,993,525.0833,290.9799,16,311,126.7200,70.8966,398.3633,4230.90,4229.5400,2780.52,2074.16,1480.1300,78.5330,59.1915,60.8791,49.7638,103.8297,71.5002,50.9231,55.8447,69.6758,48.2066,49.5165,53.9406,60.0385,43.3176,31.0934,45.6371,103.1813,70.1933,75.6538,53.9592,111.2308,61.6089,70.2912,55.1065,68500,0.654,0.0034,0.0319,5.78,-5520000,0.0151,448,97300,321000,0.0057,2,3,1,2
372,380,73.69848481,71.76884141,21.763389230,24.446378990,19.803075840,1.234473836,1.161888129,0.586344615,0.978947368,0.815789474,0.907571675,2.844799875,0.165846874,0.026182945,181,1884,989.5672,270.1155,46,1852,558.3333,421.8653,431.2339,21153.41,39686.2000,1157070.14,877616.09,574.8239,60.4123,44.9043,44.2083,39.3291,158.9583,75.9995,48.0110,52.6748,46.6338,46.0042,43.9254,53.1399,29.4627,44.1394,18.4496,39.5050,159.1579,72.7922,30.4539,38.7327,35.6711,37.1934,28.5307,39.7566,50100,0.765,0.0013,0.0416,6.77,8490000,0.0154,886,102000,362000,0.0029,5,4,5,2
117,122,44.04163056,42.73600072,12.205286840,16.476074070,9.258056153,1.779647239,1.319262000,0.827198978,0.959016393,0.688235294,0.805022409,2.999656029,0.189372839,0.029645357,176,1197,698.9231,323.6567,228,805,409.1509,117.1070,289.7721,13272.69,4248.7100,590282.72,579756.53,543.5560,102.6647,59.0442,60.6471,51.6847,111.6529,67.6507,76.4941,52.2272,81.2176,52.7226,74.1706,49.5381,93.4000,61.9464,81.1765,60.3878,105.9118,68.7380,59.4353,49.4564,101.4353,55.2946,66.1235,54.1787,79500,0.606,0.0037,0.0272,5.70,2880000,0.0113,478,97400,312000,0.0053,2,3,3,1
106,108,39.45584412,38.80288679,11.617374560,13.643792140,10.185581460,1.339520203,1.168710509,0.665345069,0.981481481,0.679487179,0.884682947,1.303419803,0.169358766,0.016549065,180,964,620.8774,238.4871,187,638,310.8200,121.0892,310.0574,5627.35,2743.1500,5625.23,5625.18,2742.8100,56.1859,44.3816,57.0641,48.3616,117.5000,69.7047,50.0962,65.7501,50.7372,63.6999,54.3141,65.7656,77.3077,47.5076,53.4423,49.1599,114.7051,69.6748,68.4615,48.9100,63.0577,56.7231,125.5321,63.2443,43800,0.666,0.0041,0.0283,5.61,940000,0.0114,381,63400,211000,0.0062,3,3,4,2
417,434,79.25483400,76.14808790,23.042154630,24.426036670,22.256238220,1.097491698,1.198686467,0.412033662,0.960829493,0.695000000,0.903707557,2.129220108,0.163265099,0.039199452,90,1126,755.1655,287.5976,11,533,188.0383,119.4842,567.1272,4750.01,1751.2400,4747.61,4747.23,1750.0300,44.5100,31.9254,27.8917,36.3910,121.2750,85.2370,47.7800,49.0206,57.6083,39.7846,49.4167,50.8646,60.4900,43.3921,32.9250,39.5634,121.2217,85.3686,63.0500,50.3793,81.5067,46.9335,64.7233,57.6539,38400,0.850,0.0010,0.0412,7.07,3850000,0.0165,609,128000,472000,0.0019,3,5,4,2
1137,1193,135.19595950,124.30185140,38.048303020,41.153820890,35.536391920,1.158075389,1.279254920,0.504346026,0.953059514,0.714644877,0.924730398,3.239178852,0.162368374,0.080580131,-792,100,-145.2672,260.9330,-859,-294,-679.5242,112.2896,534.2570,10727.98,14329.9900,13309.02,12735.70,3622.2900,46.9472,54.9697,37.9855,52.3502,72.0880,87.4475,40.3507,43.8208,45.8737,49.6321,38.9346,43.4071,26.7681,40.1363,21.9390,36.9995,69.4796,85.1431,39.3784,43.1077,31.3149,37.5116,47.8919,50.9047,19700,0.907,0.0004,0.0793,7.98,901000,0.0402,589,106000,404000,0.0015,3,5,5,2
137,148,48.04163056,45.09862210,13.207339540,15.421924690,11.857608110,1.300593218,1.340618003,0.639393212,0.925675676,0.698979592,0.846455020,0.932075116,0.171428816,0.061259546,151,2778,1016.1400,690.4195,101,1182,488.9492,288.6322,527.1895,14275.25,10903.5400,1503694.81,1399814.69,894.3761,90.2449,61.8084,64.8010,62.9076,98.3316,70.7720,76.2959,60.1925,66.4592,55.3515,74.3673,58.5815,74.8265,62.6723,69.0408,62.7979,87.8112,64.7729,63.7041,55.0948,76.4388,55.8709,70.9235,54.0487,339000,0.621,0.0032,0.0149,5.87,495000,0.0043,821,441000,1430000,0.0038,3,3,3,2
497,507,85.98275606,81.42004080,25.155517360,26.272589930,24.210359530,1.085179668,1.183740402,0.388363195,0.980276134,0.736296296,0.942114356,0.595485566,0.160176537,0.053065469,4,2935,1372.8000,863.4542,14,590,188.2386,94.1524,1184.5600,5944.36,5940.9400,3257.95,3636.25,1901.7900,51.3274,43.4666,59.3156,54.6206,111.1689,90.0488,91.0593,54.2380,53.4104,46.7045,92.1763,48.9347,60.0770,50.8772,41.5941,41.8023,108.5393,88.3938,74.2015,52.6885,63.5585,46.6767,76.4207,50.9130,300000,0.818,0.0008,0.0168,7.20,-2160000,0.0046,1150,826000,3000000,0.0014,1,1,1,1
72,75,32.38477631,31.79494193,9.574614730,11.267798540,8.366396627,1.346792299,1.159149475,0.669840535,0.960000000,0.720000000,0.895006703,0.685991340,0.168657300,0.018213323,86,1062,531.9722,325.4379,96,486,201.2143,97.2836,330.7579,4109.32,1142.8400,4108.45,4108.71,1142.5300,65.6200,50.7807,57.8700,50.0851,113.7900,70.8249,76.2500,55.8724,103.9700,71.7492,78.6400,58.7968,68.8300,58.7677,56.5800,58.6729,114.0000,71.4731,90.9200,52.7015,72.1200,51.9695,94.6800,59.3134,85600,0.632,0.0067,0.0276,5.11,8970000,0.0058,390,105000,344000,0.0075,2,3,1,2
86,86,34.38477631,34.20663073,10.464157910,11.140935960,10.035953410,1.110102399,1.094017053,0.434197296,1.000000000,0.781818182,0.923608065,0.499529001,0.161463770,0.005180944,117,921,429.2093,262.0102,107,595,229.3333,159.0066,199.8760,5558.27,1116.7100,5553.35,5553.49,1116.2600,102.1364,60.4794,62.4364,57.3751,107.6273,68.7064,47.4273,65.0568,45.5636,63.3620,49.5455,62.1260,40.8000,51.1762,34.8636,56.7191,109.1091,69.5180,84.9545,58.3072,82.1455,58.7417,77.7727,62.7724,43200,0.720,0.0060,0.0359,5.22,3320000,0.0174,305,64500,222000,0.0067,2,3,4,2
103,104,37.79898987,37.44269870,11.451797810,12.960592970,10.219935040,1.268167842,1.103858229,0.614984552,0.990384615,0.792307692,0.923236152,1.227571948,0.163687728,0.009425944,111,1154,605.8447,362.0996,110,587,248.4074,124.4095,357.4373,4174.82,725.1684,4174.80,4175.09,724.8269,86.5692,58.0378,90.5077,62.5108,110.5077,70.4980,76.4462,57.1606,80.6154,54.8280,96.8692,57.3853,65.5692,55.3626,69.3231,54.5807,107.4077,67.3816,89.5308,58.2728,116.7077,62.1831,82.4000,59.4329,102000,0.636,0.0050,0.0278,5.40,-678000,0.0070,475,130000,425000,0.0062,3,4,3,5
84,84,34.04163056,33.86348498,10.341765890,10.891177700,10.018528360,1.087103546,1.097821061,0.392210308,1.000000000,0.694214876,0.920504359,0.495202743,0.160953866,0.005233168,-936,1014,-122.7024,565.2811,-957,-178,-672.1081,191.9547,549.4057,17347.43,10009.0700,8757.68,15062.53,3567.1000,104.8264,68.9377,86.9339,62.3403,76.4959,74.3274,95.8512,58.3979,111.8678,70.9935,85.8347,58.1467,105.4463,71.3340,71.3140,62.9213,75.9421,73.0736,110.9339,57.9064,119.1074,63.0461,115.9504,67.2576,258000,0.617,0.0054,0.0177,5.32,48800000,0.0032,750,318000,1020000,0.0070,1,1,1,1
173,190,54.52691193,51.77700003,14.841510750,17.831766630,12.970868540,1.374755019,1.367621243,0.686211232,0.910526316,0.640740741,0.810927820,1.715404477,0.174692437,0.050432196,3,2946,1016.6900,709.3117,1,898,281.0106,201.5388,735.6830,4851.81,4868.2700,2889.88,2416.49,1590.9100,84.6000,56.8528,40.7815,51.0941,81.6185,68.6409,31.6148,45.5778,67.2926,48.3000,33.1370,48.1089,81.0148,55.6635,47.5815,51.4144,79.1926,67.3677,76.8148,57.7808,108.0037,68.9315,68.0963,61.6365,312000,0.689,0.0022,0.0170,6.22,59500000,0.0059,832,490000,1650000,0.0031,1,1,1,1
1417,1657,184.16652220,154.98810980,42.475645200,55.633910830,34.454956580,1.614685269,1.904766129,0.785142036,0.855159928,0.678639847,0.741281140,10.675647410,0.188761883,0.158434943,10,1176,781.7551,282.5200,101,2150,538.5037,484.3220,243.2514,6837.36,2363.9400,6831.98,6832.10,2363.1500,25.0091,29.9606,15.3913,26.3657,124.7835,89.2297,39.6624,44.9132,39.5733,35.1720,39.0465,44.0962,29.8233,28.2588,25.8506,35.1531,123.8549,87.9591,48.4617,46.0338,52.0441,40.4140,47.0230,49.2784,31200,0.886,0.0003,0.0414,8.35,4900000,0.0151,702,134000,505000,0.0007,3,5,4,4
60,60,28.38477631,28.38477631,8.740387445,9.184044135,8.469553314,1.084359918,1.068586880,0.386706057,1.000000000,0.740740741,0.935815345,0.250555807,0.159805556,0.000000000,146,2410,1023.1300,626.3469,27,1246,582.3810,391.3623,440.7524,4103.32,4103.7500,2233.29,2832.41,1603.1700,111.2469,63.2243,112.2963,69.8980,108.6173,67.2786,129.1975,58.1871,111.5062,57.6633,108.3086,53.2941,121.6173,60.1219,59.1111,59.6467,100.5926,63.1486,99.4074,54.2802,105.2346,61.1049,99.7284,47.4937,464000,0.431,0.0085,0.0116,4.86,181000000,0.0020,952,387000,1110000,0.0095,1,1,1,1
146,165,53.11269837,50.02646224,13.634257350,18.013691830,11.149430890,1.615660208,1.537566869,0.785436675,0.884848485,0.570312500,0.733099860,1.600909614,0.190982978,0.058107312,33,1014,499.8014,281.7579,58,487,214.0182,77.1761,285.7832,5849.68,2294.4300,5848.85,5848.69,2294.2600,92.2031,58.7917,52.8711,54.9116,86.7227,75.3969,68.9141,53.4284,69.0703,55.4333,66.0117,51.2014,50.2227,50.4172,37.7461,55.1548,81.3672,72.7893,80.1289,57.1573,71.1289,49.3334,108.3633,62.6603,38300,0.747,0.0024,0.0362,6.16,3040000,0.0147,364,73000,255000,0.0040,2,3,3,5
138,142,44.38477631,43.69703411,13.255453870,14.132005810,12.768926980,1.106749677,1.136002064,0.428489663,0.971830986,0.821428571,0.908207385,1.571282298,0.163085334,0.015495002,58,2913,1269.0600,972.1664,59,1251,459.0333,383.6025,810.0246,27115.78,26488.9200,2867864.32,2763601.59,1084.4400,69.5000,55.8103,43.1488,58.2255,97.7321,71.6023,49.6012,49.1370,78.5238,57.4195,55.5060,51.1579,54.7024,49.5532,34.7976,41.8942,98.5952,72.1005,79.4881,51.5465,99.4405,62.5799,65.2679,51.7079,585000,0.703,0.0037,0.0174,5.69,172000000,0.0055,1180,925000,3150000,0.0046,5,1,1,1
547,734,133.78174590,110.70244540,26.390567080,37.165795740,21.899192050,1.697130910,2.603733486,0.807965542,0.745231608,0.500915751,0.560896541,6.026315560,0.212317678,0.172514571,167,1082,788.3565,293.4113,122,881,250.2055,115.7180,538.1510,7191.01,1962.4600,7183.59,7183.64,1961.2800,46.2143,44.8195,20.4396,28.9577,93.8929,91.9431,31.3938,41.8074,39.0504,40.6681,34.1850,44.8249,44.9771,47.8798,23.5339,36.0577,93.9744,94.1193,32.0833,35.7895,47.5971,45.3621,39.7619,41.0572,26700,0.895,0.0006,0.0715,7.65,-1300000,0.0329,418,125000,475000,0.0015,4,5,5,5
66,67,30.62741700,30.27112583,9.166995688,9.487704091,9.105442928,1.041981611,1.131011299,0.280992941,0.985074627,0.660000000,0.905100183,0.465211943,0.161230069,0.011633079,126,1000,511.0152,261.9267,133,446,204.8824,75.8778,306.1328,6044.59,1333.3800,6044.75,6045.01,1333.1900,100.1700,70.8523,96.8100,71.7332,110.8700,68.4797,91.2700,62.2843,87.5900,60.9753,98.8000,52.6012,131.1100,56.0321,88.0400,65.8241,103.5200,66.8973,94.7300,63.6445,100.5100,63.4093,110.5400,66.5518,68600,0.547,0.0067,0.0286,5.11,6680000,0.0125,322,72200,223000,0.0069,2,3,3,2
1132,1168,128.81118320,123.58574780,37.964551420,41.815617680,34.836322070,1.200345364,1.166408962,0.553132090,0.969178082,0.766937669,0.931364138,3.033057920,0.163397115,0.040566629,1,1151,817.0929,367.9099,1,1043,189.8717,222.6031,627.2212,4698.07,34492.6100,897709.48,696074.36,193.9232,50.4058,46.0356,33.0589,37.6907,148.0576,99.4598,21.8103,32.8180,30.5515,32.3092,22.6443,33.3885,50.5657,46.9091,24.7514,35.9510,147.6213,100.2883,35.8889,41.4087,51.8469,35.3560,32.7073,42.8854,53600,0.852,0.0005,0.0630,7.91,1240000,0.0221,696,183000,680000,0.0107,4,5,5,2
162,167,49.94112550,48.82902662,14.361922090,18.117970260,11.636341710,1.557016003,1.225157076,0.766491747,0.970059880,0.635294118,0.853824760,2.112520987,0.177854409,0.022268198,133,1529,840.8642,371.8003,90,1157,762.0538,325.6832,78.8104,5053.86,5043.2600,2626.55,3209.32,1739.9000,103.0588,58.9634,62.6000,54.0392,103.2706,73.5166,66.3176,60.9734,57.6784,45.9444,97.7725,61.5252,63.7529,44.0431,65.8902,56.2023,104.7569,74.4892,44.1059,55.2349,53.8824,56.6162,47.4275,53.2769,62000,0.770,0.0024,0.0246,6.16,-8410000,0.0083,751,124000,438000,0.0031,1,2,1,2
64,66,30.14213562,29.56296860,9.027033337,10.164526050,8.169197974,1.244250180,1.129687182,0.595038914,0.969696970,0.790123457,0.920224419,0.620275424,0.163463593,0.019214532,24,1177,708.2742,389.4921,7,1230,354.7059,459.2924,353.5683,3162.83,3167.2200,2184.30,2168.54,1516.0400,120.6420,64.9023,57.7284,61.7027,119.2346,66.4961,73.1728,66.2523,113.5679,68.1008,73.4691,67.9235,66.3210,57.2407,60.5309,58.2081,117.1728,69.9792,74.9259,70.6960,76.0988,61.0261,74.3704,57.1510,155000,0.629,0.0085,0.0210,4.86,-29500000,0.0058,657,172000,561000,0.0095,2,3,2,3
44,45,24.97056275,24.71862685,7.484820637,7.858610208,7.367551363,1.066651567,1.127701399,0.347949517,0.977777778,0.687500000,0.904927649,0.357302274,0.161039632,0.010089316,16,2223,762.4762,648.2252,21,1444,468.8824,391.6157,293.5938,2733.81,1943.4200,2730.85,2730.66,1942.2900,76.8125,60.9587,114.9531,72.0688,105.9531,65.4681,106.4531,71.5939,102.5000,45.6811,102.5469,75.4354,103.1563,57.5660,105.8125,71.5073,100.9219,64.8418,133.7969,57.8814,102.7188,63.2572,137.2188,42.1443,510000,0.385,0.0112,0.0112,4.58,150000000,0.0010,709,393000,1080000,0.0120,1,1,1,1
86,90,36.38477631,35.84780230,10.464157910,13.147019990,8.691014165,1.512714137,1.224985938,0.750330019,0.955555556,0.735042735,0.840975306,1.933281871,0.178569183,0.014758206,60,1129,515.5000,326.5680,61,719,329.3871,219.7016,186.1129,6451.44,2005.3800,358503.81,331301.83,276.2385,68.3077,59.4163,76.0769,57.0170,105.9573,68.4412,57.8547,55.8883,62.4359,47.4985,74.0085,47.6251,57.8803,68.5704,52.5556,64.9226,95.8974,65.8481,83.7521,66.7163,75.4444,62.2728,87.0085,60.8681,63000,0.714,0.0056,0.0222,5.28,-1500000,0.0076,437,97900,336000,0.0069,3,3,3,2
393,527,99.15432893,90.94532434,22.369245430,27.125502230,22.803155120,1.189550397,1.990769346,0.541572964,0.745730550,0.487593052,0.597092563,3.886759381,0.199285955,0.082790179,64,1253,833.6438,336.9845,6,1158,282.1598,225.7667,551.4840,12409.65,84953.3900,520738.58,430920.62,1493.9700,37.3201,45.0902,30.3573,38.8434,93.3412,92.3803,28.1303,38.1776,36.0149,43.0036,24.5707,35.0485,40.0509,49.8890,31.0347,44.3540,94.1563,93.2362,59.1104,56.6112,40.6154,46.7098,44.9615,48.0791,74800,0.769,0.0007,0.0336,7.38,4890000,0.0105,560,161000,570000,0.0016,5,5,5,4
