Area,ConvexArea,Perimeter,ConvexPerimeter,EquivDiameter,MajorAxisLength,MinorAxisLength,SuperscribedDiameter,Elongation,Compactness,Eccentricity,Solidity,Extent,Circularity,RadialDistanceSD,SecondMoment,Roughness,MinIntensity,MaxIntensity,MeanIntensity,SDIntensity,MinIntensityBG,MaxIntensityBG,MeanIntensityBG,SDIntensityBG,IntensityDifference,markov1,markov2,markov3,markov4,markov5,gabormean_0_0,gaborSD_0_0,gabormean_0_1,gaborSD_0_1,gabormean_0_2,gaborSD_0_2,gabormean_1_0,gaborSD_1_0,gabormean_1_1,gaborSD_1_1,gabormean_1_2,gaborSD_1_2,gabormean_2_0,gaborSD_2_0,gabormean_2_1,gaborSD_2_1,gabormean_2_2,gaborSD_2_2,gabormean_3_0,gaborSD_3_0,gabormean_3_1,gaborSD_3_1,gabormean_3_2,gaborSD_3_2,Contrast,Correlation,Energy,Homogeneity,Entropy,x_3rdordermoment,Inversevariance,Sumaverage,Variance,Clustertendency,MaxProbability,Malignancy_1,Malignancy_2,Malignancy_3,Malignancy_4
110,121,42.97056275,40.60271355,11.83454055,14.8991561,9.895628679,15,1.50563007,1.335794138,0.747578226,0.909090909,0.705128205,0.838479465,1.096948168,0.180250939,0.055103984,22,1226,740.0727,315.095,89,963,412,268.2384,328.0727,5618.6,5620.22,3376.62,3258.47,2076.14,68.5769,43.6678,52.6795,46.7705,131.5,69.5339,108.4167,60.833,114.9295,57.0485,100.1538,60.3612,94.2372,60.2797,70.8782,62.9172,124.3077,70.6797,116.0192,54.8863,99.6923,55.9826,104.2436,55.9289,103000,0.549,0.004,0.019,5.62,1160000,0.0072,645,113000,348000,0.004,1,3,0,3
46,47,26.14213562,25.78584445,7.653039857,9.776455392,6.110100927,10.04987562,1.600048102,1.182263906,0.780639793,0.978723404,0.766666667,0.869370659,1.929749181,0.17696433,0.013629,118,1501,550.913,409.239,161,474,248.7143,100.6704,302.1988,11344.09,3606.23,349706.14,322020.97,698.0197,99.1833,55.8786,102.6,68.2826,111.45,68.403,79.8167,65.7985,66.0667,59.317,74.6,66.5608,108.8667,74.6355,90.3,68.1706,109.15,67.0431,101.25,59.2105,98.4167,58.0775,81.7833,66.4076,185000,0.485,0.0124,0.0258,4.48,-9060000,0.0079,404,149000,445000,0.0139,1,1,1,0
56,60,30.38477631,28.79903658,8.444016491,10.54088471,7.121775164,10.77032961,1.480092318,1.311940672,0.737237635,0.933333333,0.7,0.848480708,0.826393762,0.177637573,0.052188626,167,926,519.7321,212.4333,152,519,239.2083,103.9774,280.5238,3006.41,2107.84,241015.61,251714.36,265.8191,112.7,67.8622,78.475,60.8671,121.625,62.0464,92.475,63.2736,98.4,60.8477,84.9,47.9983,76.4,66.4659,64.35,62.1957,117.2375,64.4875,109.1125,57.5115,107.2875,61.7841,89.7625,54.3594,55200,0.511,0.0087,0.0254,4.84,2020000,0.0088,321,51200,154000,0.0097,2,2,0,1
87,87,34.72792206,34.37163089,10.52482021,10.93210515,10.27906186,11.66190379,1.063531409,1.103134532,0.340446963,1,0.87,0.9253986,0.354324618,0.159844374,0.010259502,177,1599,721.6207,408.6895,189,544,318.8462,115.8194,402.7745,5192.48,2223.53,5195.08,5194.11,2223.16,67.93,47.8339,54.12,56.1879,105.64,62.9326,53.01,66.2963,59.7,55.4317,49.31,65.3302,64.6,46.8246,73.92,70.3292,104.03,62.8387,92.18,56.3763,107.93,48.1455,87.32,72.9742,156000,0.562,0.0067,0.0191,5.11,10800000,0.0088,568,170000,528000,0.008,1,0,1,1
162,177,52.04163056,49.53002399,14.36192209,18.70780704,11.59466191,18.24828759,1.613484479,1.330383691,0.784778254,0.915254237,0.692307692,0.82982746,3.359696442,0.185860942,0.048261489,66,855,327.9938,200.2969,52,299,132.2778,56.2245,195.716,855.6967,666.9685,139688.64,132737.61,61.7624,93.2051,57.4748,68.0342,63.2639,93.3462,66.9764,63.7607,44.8742,53.1923,49.0453,71.953,52.7017,69.265,57.0548,48.3248,54.2997,92.8034,69.8458,73.5128,52.821,102.3632,66.1978,73.5684,51.7909,24500,0.697,0.0027,0.0483,6.05,-322000,0.0224,237,39200,133000,0.005,4,3,2,0
102,110,41.69848481,39.72376072,11.39607097,15.25581919,8.857433991,14.86606875,1.722374585,1.356533468,0.814193369,0.927272727,0.607142857,0.812286661,1.896639984,0.189048707,0.047357215,56,1101,455,323.2796,60,277,118.6667,38.8331,336.3333,3796.24,1339.74,3794.25,3794.23,1339.45,68.1071,58.8745,70.0476,64.8113,86.4821,70.2117,65.7976,47.783,72.5655,51.4337,63.8333,47.7715,80.9405,62.1324,71.7798,63.8379,94.8452,69.8221,121.2202,60.18,94.2321,59.4437,93.75,58.1353,86700,0.575,0.0037,0.0325,5.7,2530000,0.0146,305,99700,312000,0.0056,3,3,4,0
68,70,30.97056275,30.39139573,9.304852983,9.788364275,9.037403426,10.19803903,1.083094758,1.122482081,0.384127034,0.971428571,0.755555556,0.925161359,0.404185635,0.160680211,0.018700565,60,2924,787.5735,792.1865,37,1007,235.5455,217.9827,552.0281,7010.4,10893.03,1059736.4,1063500.26,394.5833,80.7222,73.9885,64.7111,59.4515,100.2333,72.5163,52.4889,63.7654,104.1444,72.5025,56.2444,63.2063,99.0333,65.0593,95.1778,74.2393,100.5111,74.4673,78.0556,65.2055,91.1556,58.2034,70.9889,63.7122,585000,0.54,0.0075,0.0232,4.99,217000000,0.0079,699,597000,1830000,0.0092,1,1,1,0
211,221,55.69848481,53.84818865,16.39065416,17.37151935,15.63427343,18.68154169,1.111117791,1.170023118,0.435901065,0.954751131,0.732638889,0.914429275,1.540064765,0.160999266,0.033219865,52,1176,837.3555,330.3094,50,1024,395.3247,361.6109,442.0308,4582.92,1715.29,4576.71,4576.77,1714.11,34.8576,45.1511,25.3229,44.6458,134.8889,79.081,36.3125,47.8424,47.9583,46.2618,42.4931,48.5472,37.5938,48.2724,30.2778,50.4102,136.5069,79.2826,63.0764,62.685,85.1528,52.4625,64.2813,65.1931,67600,0.776,0.0021,0.0412,6.27,16100000,0.0144,719,138000,490000,0.0044,3,5,3,0
78,79,32.97056275,32.61427158,9.96557497,11.17288148,9.026099212,11.40175425,1.237841643,1.109042663,0.589377476,0.987341772,0.78,0.921486761,0.467582725,0.163170738,0.010806342,125,563,333.0641,131.8665,121,320,219.0909,70.954,113.9732,5882.25,1265.54,5880.76,5880.8,1265.39,90.17,58.3457,63.83,62.9234,112.22,62.1261,76.62,64.8041,75.61,61.8582,75.07,66.4989,66.33,53.2651,44.49,57.2177,111.82,62.837,101.92,58.3465,97.15,57.7207,110.21,65.9742,16200,0.562,0.0067,0.0405,5.1,903000,0.0136,209,17000,52900,0.0083,3,0,2,2
52,53,26.97056275,26.61427158,8.13685789,8.923745116,7.595798949,9.219544457,1.174826398,1.113183624,0.524858344,0.981132075,0.722222222,0.922537522,0.837616358,0.161854233,0.013210372,154,984,544.4231,252.2668,205,813,433.6,184.2045,110.8231,5832.11,8714.57,272221.03,292221.11,530.3504,86.3194,51.0017,68.9444,57.8456,116.2361,61.8022,80.7083,63.925,74.25,60.5423,77.2222,65.1,81.5556,58.8478,103.9861,65.1863,117.1667,64.1901,92.125,38.4795,87.6528,62.8934,106.1944,66.0982,54400,0.584,0.0098,0.0201,4.72,-4500000,0.007,375,57900,184000,0.0109,3,2,0,3
759,809,116.8111832,108.5422093,31.08679486,39.73610081,25.10140035,43.01162634,1.583023268,1.430596657,0.775210782,0.938195303,0.661149826,0.80956985,6.111272887,0.18168407,0.070789232,204,1313,992.0158,220.3782,201,1055,542.8252,199.6788,449.1906,4147.31,1988.6,4141.8,4141.84,1987.26,57.0688,46.3179,37.3894,41.8418,141.9268,95.2752,41.6986,47.9683,38.3772,41.8019,37.669,41.0757,21.588,29.4955,15.9521,28.7757,139.5523,94.3578,64.6437,53.3421,66.6847,44.626,55.2465,51.7629,38700,0.78,0.0005,0.0409,7.73,-2520000,0.0153,659,87300,311000,0.0012,0,3,5,5
807,867,122.0660172,111.1737404,32.05470812,38.09035709,27.67787916,42.72001873,1.37620216,1.469285356,0.68702114,0.930795848,0.578909613,0.820500715,3.1218671,0.171489593,0.089232672,8,1342,470.0757,300.1133,2,962,217.6372,149.5272,252.4386,5433.17,5434.06,3099.73,3160.22,1922.41,52.2217,49.4173,46.609,51.435,65.2425,68.1388,63.6966,46.8842,52.4354,45.8215,64.4921,45.7507,38.2296,41.417,28.0416,34.4024,68.1636,70.7638,42.6614,40.1406,57.2339,53.2967,44.9225,41.7288,55300,0.663,0.0004,0.0262,7.92,1880000,0.0058,362,81800,272000,0.0045,4,5,4,0
725,908,148.8528137,116.5863715,30.3825389,43.24259959,24.32189425,45.89117562,1.777928937,2.432014872,0.826829819,0.79845815,0.575396825,0.670273885,7.693572168,0.211966405,0.216767432,172,1288,905.6662,215.1899,1,1991,584.4597,418.3143,321.2065,6198.07,2550.23,6193.93,6193.77,2549.26,46.6405,44.2206,32.1238,39.5079,125.3516,94.3674,31.823,36.6763,38.2571,39.3528,35.4405,39.4521,34.4302,29.4196,29.3254,31.9886,125.4913,95.755,72.523,55.416,62.5429,47.8551,56.9,47.5981,46500,0.804,0.0004,0.0273,7.84,-1420000,0.0096,780,118000,428000,0.001,0,5,2,3
53,57,29.79898987,28.12093195,8.214724333,10.00182098,7.07404652,10.44030651,1.413875488,1.33326768,0.706937663,0.929824561,0.6625,0.842221483,1.468391951,0.173834776,0.056312578,301,1108,776.0566,206.4193,162,1281,588.8148,391.8929,187.2418,10565.95,21688.6,521804.05,493915.12,1505.44,79.675,68.7961,71.425,68.4636,121.85,61.1549,110.3,67.1794,82.1625,62.0939,86,59.5615,72.975,62.1071,94.475,60.9764,130.2,64.4624,86.9375,54.0373,104.6125,60.9007,76.825,58.437,48400,0.811,0.0088,0.0353,4.83,-18600000,0.0071,567,69000,250000,0.0124,0,3,3,2
119,123,41.79898987,40.59841495,12.30916349,13.05804707,11.87158484,13.92838828,1.099941351,1.168354802,0.416491999,0.967479675,0.762820513,0.907274426,1.572151225,0.162174608,0.028722582,27,521,245.9916,117.9028,12,623,142.9189,110.3274,103.0727,3984.35,3984.4,2583.12,1717.83,1185.48,93.9295,57.6117,79.8782,61.4087,114.4615,67.9238,110.9872,54.496,118.8077,54.2193,91.0897,53.2132,77.2756,57.9962,70.0897,71.1329,114.5449,69.1895,109.9038,63.5296,81.5513,59.9566,82.0256,61.2986,16100,0.478,0.0041,0.037,5.61,-516000,0.0103,224,15100,44600,0.0063,0,3,4,3
292,305,68.42640687,64.9408605,19.28175166,22.96620536,16.66478076,23.40939982,1.378128263,1.27601199,0.688093678,0.957377049,0.698564593,0.870074895,2.207390727,0.171766875,0.050938615,123,1219,752.774,294.2404,148,1168,686.3413,307.3541,66.4327,5228.51,2140.83,5225.27,5225.54,2140.37,99.39,57.2584,76.9306,61.5721,120.3206,77.8643,40.5909,44.5479,49.2871,47.1434,37.677,44.14,84.4976,49.8602,61.9498,50.0106,118.6268,75.6032,72.0598,48.8852,76.8756,48.0427,80.2703,57.6787,56400,0.683,0.0014,0.0226,6.69,5360000,0.0075,633,84500,284000,0.0018,0,3,4,4
45,45,26.14213562,26.14213562,7.569397566,9.747060882,6.182351561,10.19803903,1.576594405,1.208536438,0.773104606,1,0.75,0.827447124,1.345472312,0.181333333,6.66E-16,64,614,350.4,152.664,65,361,183.0667,77.438,167.3333,4130.3,1987.48,4129.75,4129.74,1987.34,82.4167,56.2152,125.1333,72.6712,118.7,60.8945,123.9333,54.3753,87.5833,63.6341,117.3833,65.2326,112.4333,58.1659,76.4667,62.4745,120.95,65.399,130.3833,78.7973,133.45,70.8738,100.3833,75.1839,31700,0.427,0.0124,0.0301,4.48,7090000,0.0104,263,24200,69300,0.0143,3,3,3,0
414,433,79.84062043,76.55543517,22.95911957,27.24551418,19.70855717,28.7923601,1.382420537,1.225286366,0.690461772,0.956120092,0.696969697,0.887683497,3.288904504,0.170301721,0.04114679,48,1229,858.0048,291.5301,43,1093,483.7778,262.3643,374.2271,5638.11,2245.43,5627.46,5626.88,2243.97,62.298,44.3295,53.6683,53.5439,134.1195,85.0989,78.2424,53.166,57.4613,46.7612,77.6532,49.8498,43.6936,40.1162,34.766,42.5025,134.5421,88.5024,62.3418,43.6396,48.8636,37.0752,68.3956,51.1997,38400,0.828,0.001,0.0306,7.06,-1630000,0.0104,775,103000,377000,0.0016,5,0,3,4
348,424,91.254834,81.86118953,21.04964041,30.7591104,15.78821293,33.10589071,1.948232555,1.904244241,0.858217771,0.820754717,0.623655914,0.652578867,5.976056983,0.214210466,0.102938596,134,1290,725.1782,305.9357,73,584,265.7381,108.9504,459.4401,3795.77,5240.03,564787.67,541217.44,148.0832,63.3405,48.687,44.0645,45.8672,98.6201,78.689,59.6846,53.1759,46.6165,40.0526,51.7186,47.5647,45.2939,39.1208,46.5466,42.0341,97.276,74.5457,39.2634,40.9518,56.5108,42.156,41.7151,44.3382,45600,0.801,0.001,0.0376,6.98,5530000,0.0141,512,114000,409000,0.002,3,5,0,4
83,103,44.04163056,38.87742948,10.28002345,14.04529123,8.429329475,15.5241747,1.666240628,1.859682579,0.799884917,0.805825243,0.553333333,0.690069562,3.065680306,0.200043023,0.117257264,114,959,476.3494,245.9974,130,1050,514.209,264.0445,37.8596,4379.19,2128.31,4379,4379.22,2127.75,122.8,63.4658,71.12,60.7885,103.52,69.2581,80.0267,53.5068,74.46,57.0316,81.2933,55.4198,84.68,56.7265,97.0067,72.8859,107.0533,67.6379,123.3333,56.6242,74.5533,58.036,121.4867,63.5956,54200,0.559,0.0043,0.0247,5.56,-4420000,0.0092,376,60300,188000,0.0059,2,3,3,0
105,107,38.72792206,37.9415494,11.56244577,12.21430956,11.14874622,13.03840481,1.095576967,1.136708816,0.408493863,0.981308411,0.867768595,0.916577177,0.456568898,0.161200734,0.020305057,1,2939,1087.32,845.7409,1,846,223.8125,245.0805,863.5113,14002.49,15696.93,2157449.09,2230989.57,369.8627,68.3388,48.2282,45.7025,54.2337,99.281,67.5863,60.7355,56.4325,103.1818,59.4336,60.9008,65.5503,83.6942,58.1,53.9835,63.7282,99.0744,68.243,75.8099,61.2139,94.7438,57.3138,69.1488,64.747,596000,0.615,0.0054,0.0145,5.32,69300000,0.0056,1110,741000,2390000,0.0067,1,1,0,1
1087,1196,141.7817459,127.6880463,37.20230349,43.0922637,34.1810582,44.72135955,1.260705957,1.471638808,0.608952912,0.908862876,0.667690418,0.837797238,5.803209688,0.173793771,0.09940419,176,1205,937.3772,254.3933,124,813,285.1553,132.4266,652.2219,4764.44,8036.82,939817.92,927342.03,39.7571,29.3323,30.9864,20.1634,29.1237,136.8464,95.5191,24.8772,34.0126,30.2021,32.9761,24.9767,32.062,31.4416,28.6894,23.1824,29.27,137.1499,95.9842,43.516,43.7589,56.274,42.0542,46.4251,50.6323,25800,0.907,0.0004,0.0596,8.08,1510000,0.0248,624,138000,528000,0.0009,0,5,3,3
87,89,35.21320344,34.60497636,10.52482021,11.69942529,9.659149276,12.36931688,1.211227299,1.134179922,0.564242852,0.97752809,0.725,0.912960531,1.412072554,0.16344041,0.017272699,39,366,206.9655,88.3177,76,279,144.9091,52.3482,62.0564,866.236,826.2196,48346.31,41802.4,190.7758,108.275,59.5776,86.9333,55.9928,112.7917,64.4039,58.9333,58.7418,63.9417,60.56,66.2667,60.7492,77.4,55.6718,72.025,67.0173,105.3333,64.0241,109.05,54.2025,100.2,61.286,80.8083,50.5327,7000,0.534,0.0055,0.0514,5.3,66700,0.0186,164,7300,22400,0.0078,3,3,0,2
278,324,74.52691193,69.19402686,18.81384048,24.18705764,16.73073804,26.92582404,1.44566591,1.589906529,0.722163164,0.858024691,0.617777778,0.729654808,5.095675878,0.193854471,0.071556501,295,1201,748.4424,189.0855,160,844,517.5349,160.9948,230.9076,6100.35,2007.74,6095.73,6095.54,2007.27,48.9467,50.349,42.9422,44.1581,113.8756,77.018,50.0089,44.2338,52.7556,49.0204,50.8867,42.6341,53.1644,48.2299,40.4289,46.3721,114.3889,79.212,99.9289,57.4801,60.9644,45.1673,108.1711,60.5377,23000,0.748,0.0013,0.0333,6.77,2590000,0.0097,516,44900,157000,0.0021,5,4,4,0
192,198,53.9411255,52.80266496,15.63528038,17.43406567,14.65526794,18.68154169,1.189610845,1.205948926,0.541639264,0.96969697,0.666666667,0.865365165,2.200207487,0.167987258,0.021105613,100,946,486.3125,222.5409,73,431,199.5417,65.5907,286.7708,6294.52,2276.24,6291.98,6292.06,2275.96,68.5451,48.3054,39.8542,37.8633,98.5104,74.2695,34.7118,48.7022,43.8715,44.3305,45.7847,47.2391,25.1146,35.5075,19.2396,37.553,99.9479,72.5921,63.8438,57.9909,73.9201,54.9584,67.3681,60.2765,21500,0.811,0.0021,0.0357,6.28,1690000,0.0134,338,53400,193000,0.004,3,5,3,0
517,572,102.4680374,92.58229091,25.65667252,33.63138114,20.81301613,36.68787266,1.615882144,1.616130511,0.785503657,0.903846154,0.61547619,0.757956988,6.459747881,0.18877959,0.096476392,223,1201,862.6925,272.8919,190,724,309.0155,96.7489,553.677,9486.09,4526.72,805305.25,764280.5,109.1981,50.8048,39.809,48.006,48.2488,121.0262,92.6697,28.919,38.0627,32.2345,37.2902,35.1893,38.7415,48.6595,44.5493,48.456,51.4938,122.419,94.3102,51.0655,52.4312,70.4393,49.52,50.65,53.6664,41100,0.832,0.0007,0.0591,7.39,1760000,0.0255,488,122000,446000,0.0021,5,5,0,2
97,99,37.45584412,36.80844502,11.11324596,12.5662068,10.03134465,13.15294644,1.252694155,1.150952975,0.602287241,0.97979798,0.678321678,0.89967708,1.490363052,0.164865182,0.017284328,36,1296,640.1875,436.5109,6,914,177.7273,150.267,462.4602,4518.27,4524.17,2945.9,2294.29,1563.97,78.0559,61.1268,46.9441,53.23,103.6294,71.0194,106.8112,54.4481,105.7832,56.6606,88.5035,47.1149,81.014,60.4384,51.2098,62.6429,98.3007,70.0733,71.4336,56.5592,91.4196,61.4357,68.4965,62.483,192000,0.518,0.0045,0.0266,5.51,-7100000,0.0075,543,194000,589000,0.0063,0,3,3,2
116,121,41.21320344,40.36891968,12.15301556,14.01284144,10.78793188,14.76482306,1.298936775,1.165211849,0.638212305,0.958677686,0.743589744,0.894486105,0.789735172,0.167064942,0.020485759,163,1360,531.2069,343.5774,139,1233,653.925,465.9048,122.7181,4426.93,4427.75,2375.72,4026.62,1636.03,57.8141,60.0784,64.1923,70.4095,111.3205,68.3679,50.109,64.8615,46.3526,63.7722,50.3718,65.9111,31.0705,47.4782,30.6667,50.6035,102.1474,64.0816,69.6795,61.6382,42.109,54.3205,96.9295,73.0906,43300,0.909,0.0041,0.0472,5.6,-3750000,0.0173,412,126000,482000,0.0069,2,3,3,0
275,285,64.87005769,63.11184698,18.71205159,23.22800958,15.26268489,24.16609195,1.521882274,1.217715994,0.753819936,0.964912281,0.78125,0.867602466,3.269508791,0.174959844,0.027103579,23,1027,316.9964,188.2286,66,1055,263.8571,230.2289,53.1392,5597.35,1464.32,5597.43,5597.17,1464.22,79.5568,49.9922,82.2841,53.6812,128.9744,69.3294,83.608,53.9908,69.9915,55.8197,62.4489,52.3249,31.9063,42.3865,25.9602,40.0597,132.5994,66.7252,37.2131,48.5003,43.3068,47.4211,36.0909,49.1023,36000,0.513,0.0017,0.0335,6.5,1670000,0.0111,286,37000,112000,0.0028,4,0,3,4
38,38,22.72792206,22.72792206,6.955796338,7.992256208,6.164722522,8.246211251,1.296450275,1.081747754,0.636426988,1,0.791666667,0.924429929,1.264304445,0.163179764,3.33E-16,187,847,474.1842,212.404,184,536,313.5,121.0888,160.6842,3868.54,1723.06,3868.72,3868.98,1722.99,97.3333,65.2854,102,66.1134,105.375,55.349,81.75,65.5421,72.9792,71.6556,89.4167,62.7134,91.375,62.0976,98.0625,65.9253,107.7083,58.4017,125.1042,62.8014,69.9583,52.2058,105.2083,57.0845,51100,0.489,0.016,0.0247,4.22,10400000,0.0039,287,41100,123000,0.0177,2,2,2,0
402,443,85.98275606,81.29831427,22.62393195,29.88172755,19.01919863,30.59411708,1.571134943,1.463480049,0.771291088,0.90744921,0.582608696,0.764315797,4.789226581,0.19464877,0.054481177,190,870,499.5124,176.5568,156,1932,651.3958,454.5836,151.8834,5749.09,2716.22,5749.19,5749.11,2715.8,56.7899,48.1989,35.7493,36.3043,97.5942,76.4878,59.5565,52.4128,51.3435,46.1132,79.0101,66.4574,66.7681,47.5773,54.4304,50.6717,97.7,75.7832,32.8536,52.8239,35.1478,51.2419,32.4232,51.994,24300,0.89,0.0008,0.0452,7.21,4910000,0.0164,403,96800,365000,0.0015,5,3,0,5
75,77,32.14213562,31.74111419,9.772050238,10.47051183,9.221136577,10.77032961,1.135490375,1.096171058,0.473717659,0.974025974,0.833333333,0.935463383,0.749182198,0.159995259,0.012476502,148,1106,574.9333,288.714,166,981,578,332.8929,3.0667,5283.02,5281.35,2463.54,3092.63,1243.28,67.2111,56.3238,79.1111,66.0726,110.6556,64.2385,78.5667,61.5953,59.8444,61.0963,90.9444,63.3305,52.7667,56.1411,84.8222,55.3275,111.1111,62.7566,128.4889,72.9739,84.9333,56.763,118.9222,68.0616,53100,0.77,0.0075,0.0249,4.99,1630000,0.0109,442,76300,271000,0.0075,0,2,3,3
47,48,25.55634919,25.20005802,7.735777828,8.378540996,7.305373567,8.544003745,1.146901102,1.105833914,0.489657687,0.979166667,0.734375,0.930046453,0.345041106,0.160773624,0.013941395,198,1088,650.9149,283.1048,152,931,413.1176,230.6919,237.7972,4089.99,1419.93,4093.08,4092.13,1419.44,87.875,67.9013,72.2656,66.4186,108.7344,60.7279,90.0625,67.9731,95.875,57.461,86.9219,59.9236,72.8281,62.3069,80.2813,62.6095,117.5156,62.8912,104.5156,59.5997,100.7344,71.2969,112.4375,62.3248,91500,0.47,0.0112,0.0184,4.58,6130000,0.0094,469,80800,238000,0.0115,2,3,3,0
59,62,29.79898987,29.21982285,8.667244841,10.07581725,7.717138448,11.18033989,1.305641633,1.197681137,0.642951433,0.951612903,0.670454545,0.868373813,1.379995795,0.167806835,0.019435794,86,1025,550.4576,320.4137,78,572,234.4483,153.5738,316.0094,3649.46,1419.04,3648.29,3648.2,1418.63,104.4659,52.7704,79.9091,66.9777,110.4205,70.4225,67.0114,58.6453,71.3864,63.4411,108.0227,67.5135,72.9886,56.6105,39.6818,50.6313,106.8636,69.2874,117.0114,65.7238,119.3409,66.9433,105.4773,65.4558,88500,0.626,0.0078,0.0283,4.95,-3540000,0.0076,403,99100,323000,0.0087,2,3,3,0
58,60,30.14213562,29.42955328,8.593479714,10.75214913,7.091028717,11.18033989,1.516303142,1.246551374,0.751705675,0.966666667,0.753246753,0.841531773,1.646670846,0.17588872,0.023640738,163,1692,571.9828,430.1267,188,1428,480.8947,347.7691,91.088,5396.2,5395.52,2840.99,3196.81,1979.39,91.2338,72.8872,91.0649,61.5089,103.9221,63.7486,62.4286,77.0011,74.1429,76.1107,62.4675,78.6646,104.2597,70.5313,59.1948,57.1579,102.3636,64.0016,95.1558,69.9404,97.2208,53.2051,86.7143,76.8018,198000,0.496,0.0091,0.0213,4.79,-531000,0.0053,436,181000,540000,0.0105,1,1,0,1
239,342,100.3259018,77.36488907,17.44431859,30.40222601,12.86505775,33.12099032,2.363162809,3.351339146,0.906054178,0.698830409,0.392446634,0.50178763,3.839103689,0.284293512,0.228864255,-820,53,-476.3933,225.8157,-858,66,-675.9919,247.6039,199.5986,20025.48,23379.93,14597.44,9142.97,2843.13,7.3235,33.4576,7.3235,33.4576,7.3235,33.4576,7.133,33.691,7.133,33.691,7.133,33.691,7.5649,34.8403,7.5649,34.8403,7.5649,34.8403,7.8309,34.4534,7.8309,34.4534,7.8309,34.4534,21500,0.838,0.001,0.0533,7.07,-2120000,0.0229,263,64000,235000,0.0025,4,4,3,0
408,505,97.69848481,88.79714482,22.79214194,37.35780546,17.15388781,36.12478374,2.177803999,1.861682557,0.888344208,0.807920792,0.53968254,0.650237517,4.354156762,0.25845509,0.091110318,30,1319,716.9559,357.5384,2,960,220.9626,191.9384,495.9932,5541.81,5543.58,3299.77,2782.73,1619.88,28.2804,41.1031,27.3095,40.8399,85.0423,78.6988,43.3651,45.2208,58.4021,53.5716,40.4259,44.6078,39.545,52.7182,31.4061,48.8334,81.1534,76.1697,68.9841,59.5531,50.3069,46.5331,59.4365,52.1367,56300,0.812,0.0008,0.0312,7.31,8040000,0.0107,503,148000,537000,0.0016,0,5,4,4
420,441,82.91168825,79.19116912,23.12489154,26.7243187,20.84692718,30.14962686,1.281930831,1.302483896,0.625688152,0.952380952,0.636363636,0.841599842,5.144759265,0.170553113,0.044873277,207,1134,843.9119,245.4252,166,1180,345.6875,209.8983,498.2244,5634.8,21529.31,666626.81,655183.89,226.0607,75.1591,52.4222,41.8379,42.3968,126.1273,90.6596,41.747,50.3056,43.2682,47.805,43.7409,50.0575,36.047,34.4807,23.7833,30.8991,126.8939,91.3088,24.3015,33.8696,34.6742,36.1299,28.9833,35.7058,35500,0.835,0.0009,0.0546,7.15,-485000,0.0228,527,108000,398000,0.0022,0,5,3,3
372,379,72.52691193,70.56803993,21.76338923,24.02185852,19.82735129,25.07987241,1.211551567,1.125241054,0.564566045,0.981530343,0.808695652,0.938721348,1.870859396,0.162551559,0.027008899,188,1125,742.0484,324.9629,217,794,345.5682,120.7347,396.4802,3810.03,5899.9,754141.65,787207.97,57.3003,72.8478,48.5238,33.7761,39.5609,132.4609,80.999,40.613,44.8556,40.1935,38.6208,57.3478,49.43,27.0087,31.2996,17.0239,31.3794,133.2283,79.4052,59.5304,56.8303,84.187,44.3471,56.9565,57.4786,40900,0.814,0.0013,0.0548,6.77,-197000,0.0232,516,110000,398000,0.0028,3,4,3,0
644,777,122.8111832,105.2093394,28.63505311,35.41689594,26.3851892,36.68787266,1.34230214,1.86371757,0.667077023,0.828828829,0.559027778,0.731117441,5.664042385,0.18903999,0.143324438,87,1095,710.2717,315.7237,84,923,263.1024,167.2308,447.1694,6983.4,1819.7,6971.51,6971.46,1818.15,24.0191,33.2461,21.3229,37.7512,95.3464,90.1456,32.3594,37.7362,39.4071,38.6826,31.5694,37.0945,23.7083,28.2176,18.7865,31.213,94.2535,89.6223,44.6484,46.669,57.322,45.0969,41.6233,45.1153,21100,0.914,0.0005,0.0586,7.73,2010000,0.025,448,120000,457000,0.0014,5,5,0,3
1126,1151,129.8406204,126.0635759,37.86380498,44.84088474,32.41283635,45.31004304,1.383429832,1.191442011,0.691014242,0.978279757,0.864823349,0.890366908,5.480629295,0.169772993,0.029089853,253,1110,959.008,209.4441,220,1094,619.2841,369.0954,339.7239,3048.05,2002.93,3044.64,3045.01,1999.89,22.5115,34.7932,15.119,29.1057,192.5369,78.7909,22.861,30.8115,47.778,25.3211,22.4078,30.5349,29.831,27.9395,23.4316,31.6495,190.7389,77.266,31.4124,35.8194,51.1375,31.6173,32.1836,39.4939,19000,0.85,0.0006,0.101,7.62,4910000,0.0498,714,59900,222000,0.0023,5,0,3,3
518,535,87.84062043,84.62496192,25.68147356,29.5235221,22.6670425,30.6757233,1.302486732,1.18536245,0.640734966,0.968224299,0.744252874,0.908955561,2.556822743,0.166839588,0.036607876,160,1059,763.193,253.7124,142,467,243.2584,79.1644,519.9346,3318.75,3507,691950.45,701165.8,15.3668,30.6379,36.9043,22.398,36.8752,135.7816,86.6415,45.6954,38.5107,56.3017,33.9619,60.7773,49.7769,24.9914,24.0338,16.8721,25.4038,135.4339,85.8376,41.1997,42.1467,50.1681,36.6934,42.2572,43.5268,22800,0.887,0.0008,0.0623,7.21,1210000,0.029,518,98400,371000,0.0021,0,4,5,3
