Area,ConvexArea,Perimeter,ConvexPerimeter,EquivDiameter,MajorAxisLength,MinorAxisLength,SuperscribedDiameter,Elongation,Compactness,Eccentricity,Solidity,Extent,Circularity,RadialDistanceSD,SecondMoment,Roughness,MinIntensity,MaxIntensity,MeanIntensity,SDIntensity,MinIntensityBG,MaxIntensityBG,MeanIntensityBG,SDIntensityBG,IntensityDifference,markov1,markov2,markov3,markov4,markov5,gabormean_0_0,gaborSD_0_0,gabormean_0_1,gaborSD_0_1,gabormean_0_2,gaborSD_0_2,gabormean_1_0,gaborSD_1_0,gabormean_1_1,gaborSD_1_1,gabormean_1_2,gaborSD_1_2,gabormean_2_0,gaborSD_2_0,gabormean_2_1,gaborSD_2_1,gabormean_2_2,gaborSD_2_2,gabormean_3_0,gaborSD_3_0,gabormean_3_1,gaborSD_3_1,gabormean_3_2,gaborSD_3_2,Contrast,Correlation,Energy,Homogeneity,Entropy,x_3rdordermoment,Inversevariance,Sumaverage,Variance,Clustertendency,MaxProbability,Malignancy_1,Malignancy_2,Malignancy_3,Malignancy_4
82,88,36.97056275,35.72423179,10.21790794,13.82579396,7.723631312,14.31782106,1.790063948,1.326442432,0.829410741,0.931818182,0.700854701,0.807417056,2.180438266,0.189131397,0.033711442,114,633,370.7805,148.8728,154,481,284.9429,78.2774,85.8376,2006.67,3090.72,146196.63,132902.72,264.8434,103.735,54.7022,72.7094,54.9782,115.1282,65.2395,83.3248,56.4147,92,63.694,90.2991,65.6341,75.0513,56.4347,90.4786,62.6349,116.8803,67.2572,97.3248,60.6908,100.2735,56.348,103.3504,58.4585,16100,0.607,0.0057,0.035,5.27,420000,0.0089,250,19700,63100,0.0076,2,3,0,2
75,80,34.38477631,32.84376685,9.772050238,11.11409321,8.941158192,11.70469991,1.243026124,1.254472887,0.593968468,0.9375,0.681818182,0.873705775,0.654247961,0.167333926,0.04481662,130,602,368.6667,128.6258,124,359,217.4,62.5672,151.2667,2334.95,2838.58,126803.85,131114.75,296.9816,75.3636,55.7331,66.9091,59.7422,117.9545,64.2379,89.6545,60.3221,78.2909,58.5515,107.6182,60.7682,103.9727,63.6064,92.1727,67.1311,119.9364,64.1808,88.2091,68.9936,104.8636,66.1067,109.0182,71.8179,17100,0.511,0.006,0.0331,5.21,481000,0.008,220,16900,51000,0.0081,2,3,0,1
49,51,28.14213562,27.47065041,7.89865417,10.65769243,6.133381432,10.77032961,1.737653618,1.286198975,0.81780974,0.960784314,0.7,0.815958479,1.993065289,0.189461874,0.023860493,131,1013,498.2245,275.0296,119,987,463.5238,347.4786,34.7007,15946.24,4469.81,246953.83,265039.73,951.4047,76.1429,63.5973,99.8857,68.126,130.8286,66.9231,89.4286,56.4592,101.2143,65.1931,83.5571,61.5994,75.1143,81.5613,72.7143,76.9274,119.6143,65.3324,119.0429,54.4169,117.6429,61.6622,87.8286,61.1984,64400,0.757,0.0101,0.0261,4.68,7290000,0.0103,380,78700,277000,0.0108,2,0,0,0
497,518,87.9411255,85.35002355,25.15551736,29.05607772,22.71301606,29.68164416,1.279269897,1.238276943,0.623659812,0.959459459,0.778996865,0.857351599,4.819934699,0.170708009,0.029464053,209,1191,825.5352,290.1825,185,1093,492.8298,319.6569,332.7054,5992.88,5987.54,4547.16,3468.25,2614.77,28.4624,36.5281,23.4169,39.275,144.0705,83.1096,40.2085,38.8583,55.2022,38.7566,40.2288,42.3364,22.3182,37.4719,15.3103,34.9532,142.8276,83.8147,41.047,47.3846,65.011,38.9551,39.906,46.0658,22100,0.901,0.0009,0.0624,7.11,-877000,0.0281,587,102000,388000,0.0024,2,0,5,0
297,327,77.49747468,67.71420605,19.44613444,23.0622355,17.81087168,25.01999201,1.29484036,1.609195422,0.635262879,0.908256881,0.625263158,0.813966876,3.781784,0.1781202,0.126239838,12,1340,655.466,353.4933,1,563,223.4793,125.5728,431.9867,4937.38,4936.81,2784.41,3236.02,1615.01,64.1074,49.6496,57.6905,53.0066,95.3495,78.8318,75.88,48.6373,74.8105,53.0976,87.4295,53.1656,50.0589,40.6918,71.8695,62.3927,94.7495,78.9686,62.9389,49.3184,82.3432,53.1113,62.3684,45.2212,84900,0.685,0.0012,0.0187,6.82,653000,0.0062,518,134000,452000,0.0022,5,5,5,4
147,148,46.28427125,45.85418976,13.68087033,16.78692403,11.39079868,16.64331698,1.473726689,1.15968399,0.73455249,0.993243243,0.7,0.878555397,1.198191733,0.173845428,0.009292174,110,1430,927.415,269.7479,134,1164,757.1429,330.3146,170.2721,4447.54,1906.94,4445.91,4445.96,1906.27,96.6143,55.1575,77.6429,61.316,137.3476,72.8658,57.4048,58.7253,64.4,62.2616,60.6095,57.14,39.8238,40.4635,38.319,44.2438,136.6952,72.9534,103.1571,64.3392,51.1571,47.922,93.1,50.5212,71300,0.584,0.0029,0.022,5.94,-10600000,0.0071,803,75500,238000,0.0041,3,0,3,0
82,86,34.38477631,33.44931812,10.21790794,11.62962388,9.090546035,11.70469991,1.279309718,1.147383738,0.623690308,0.953488372,0.745454545,0.920977836,0.867686031,0.164039262,0.027205592,164,1077,666.1098,247.1048,176,1384,632.2143,399.1785,33.8955,3547.91,1516.17,3541.62,3541.78,1515.29,106.0909,60.4112,106.0909,71.8241,106.9545,60.9819,84.3091,73.1524,102.5545,69.1871,90.2182,70.5829,71.1545,50.16,64.1727,63.1814,114.4273,61.3698,107.7364,63.2832,116.2636,55.2626,98.4273,60.268,77200,0.484,0.006,0.0151,5.22,-3390000,0.0021,514,71700,213000,0.006,3,3,3,4
154,157,46.04163056,45.28431796,14.00281721,14.54659654,13.60105315,14.86606875,1.069519866,1.095395132,0.354650361,0.98089172,0.785714286,0.943702103,0.698434343,0.159872342,0.016448431,136,1248,790.7857,266.0683,100,1175,412.619,291.4699,378.1667,4533.48,2009.72,4533.7,4535.5,2009.26,80.1071,49.9049,81.7449,64.8633,133.5612,70.5552,56.0306,55.7755,57.0918,56.0612,67.8316,52.9076,46.2449,44.313,34.0306,44.1171,136.8061,67.1406,85.4745,50.767,83.8469,55.5489,88.898,60.0115,71600,0.598,0.0032,0.0186,5.87,-3850000,0.0064,649,89000,285000,0.0034,3,4,3,5
134,137,43.45584412,42.83194684,13.0619332,14.84513627,11.61843722,15.5241747,1.277722295,1.121454656,0.622471234,0.97810219,0.744444444,0.917865471,1.743435632,0.164505358,0.01435704,172,1245,742.2239,293.0178,63,848,328.4783,168.9957,413.7456,4654.54,2018.36,4655.33,4654.86,2018.07,85.8778,56.5774,72.4389,60.3662,121.4722,70.4168,59.4167,53.1239,47.9778,50.803,65.7833,54.4691,52.0056,43.9632,67.1222,59.577,121.0333,71.2371,97.2833,63.3282,114.7056,57.2059,97.4333,67.6017,75400,0.645,0.0035,0.0218,5.77,10000000,0.0031,615,102000,335000,0.0049,3,3,3,5
90,93,37.21320344,35.88378694,10.7047447,12.77916308,9.21081776,13.15294644,1.38740809,1.224451932,0.693175894,0.967741935,0.692307692,0.878326194,1.641661766,0.170471879,0.035724323,58,1239,581.5889,299.0298,36,662,280.2895,134.8649,301.2994,4945.82,4946.02,4144.64,2330.89,1720.32,78.3846,55.9332,73.6538,60.1807,107.2769,68.0036,76.6615,52.9116,63.4077,52.5503,85.4923,59.5856,100.3462,57.1544,107.1154,65.0609,112.4,68.9221,100.5077,60.4992,95.9385,56.2045,90.3231,63.0547,86400,0.565,0.005,0.0214,5.4,5240000,0.0083,524,94700,295000,0.0065,3,0,3,3
94,99,38.14213562,36.95666662,10.94004192,12.49311557,9.949408112,13.45362405,1.2556642,1.231607414,0.60478174,0.949494949,0.776859504,0.864872589,0.753954066,0.167820473,0.0310803,182,1881,881.6774,361.3431,122,1594,821.0769,419.8692,60.6005,5084.33,5084.74,2850.3,3702.17,2013.94,122.0744,55.5047,98.3306,74.2118,129.8347,60.0782,80.1157,55.7649,97.876,50.7257,81.8264,55.5108,75.6777,62.8688,51.1736,52.9937,120.0826,62.6591,100.4545,68.2754,87.7025,59.7752,91.562,63.5077,227000,0.221,0.0054,0.0112,5.33,47600000,0.0036,873,139000,340000,0.0062,0,0,0,2
101,103,38.04163056,37.32904822,11.34007028,11.90863167,11.03166996,13.03840481,1.079494919,1.140215681,0.376641364,0.980582524,0.706293706,0.910830163,1.588456643,0.161414965,0.018731646,42,1140,524.1089,368.6049,17,317,116.0714,94.3991,408.0375,4191.71,4192.84,2277.88,2824.18,1467.49,95.6993,62.3123,74.4196,63.1821,97,70.0495,96.2098,59.8171,111.2867,64.9956,88.8741,63.1369,94.1538,60.3656,63.3427,52.9407,98.5175,71.6342,61.7273,62.4347,76.7203,48.9317,61.7343,61.1234,113000,0.607,0.0045,0.0303,5.51,9190000,0.0132,449,140000,449000,0.0057,3,3,3,0
138,143,45.89949494,45.14103857,13.25545387,14.39578074,12.77999158,15.62049935,1.12643116,1.214861763,0.460307519,0.965034965,0.884615385,0.851031934,1.398335678,0.166621386,0.016524286,140,1072,589.8696,243.0806,141,458,249.6667,103.3509,340.2029,3991.64,3990.19,3080.9,1570.71,1236.82,51.5,46.5955,51.1026,55.3089,125.1987,61.5817,67.3718,54.1394,95.2756,62.5024,55.0577,53.8771,65.8269,68.53,50.3974,60.4504,117.391,60.9194,56.4295,54.6376,81.2372,62.1328,52.2244,53.9338,47000,0.625,0.004,0.0219,5.62,233000,0.0062,452,61000,199000,0.0047,3,4,3,0
86,87,35.79898987,35.39796844,10.46415791,11.88469207,9.631248354,12.64911064,1.233972133,1.18585948,0.585889332,0.988505747,0.716666667,0.862485177,2.284497311,0.168125134,0.011202032,189,1514,904.6395,287.657,23,1475,332.5294,339.7562,572.1101,11507.29,23521.42,674497.96,738039.51,1425.06,42.4083,56.0343,35.2667,55.4098,130.1,71.6472,74.5833,66.151,75.8417,66.1526,74.925,60.9302,48.2583,53.3656,31.4333,48.7785,127.3667,70.4813,75.625,49.4032,74.9,49.1438,90.5,53.0402,74100,0.828,0.0055,0.0295,5.31,-40100000,0.0102,738,139000,509000,0.0074,4,2,0,2
89,91,35.55634919,35.1262677,10.64510777,12.63908834,9.088618202,13.03840481,1.390650159,1.130406001,0.694918905,0.978021978,0.809090909,0.906433311,0.756331924,0.168316621,0.012095772,20,2917,1063.29,874.902,3,599,184.9524,122.2058,878.3398,6883.08,8084.52,1892859.43,1905500.45,333.2465,87,58.1556,53.5,52.622,100.7545,69.1965,66.4,57.9918,76.1091,45.5449,76.7818,54.2555,111.9455,57.9737,53.9636,54.7262,97.9091,69.1174,84.6364,50.8254,109.3364,58.2176,83.7727,56.3701,712000,0.569,0.006,0.0131,5.22,163000000,0.0085,1030,792000,2480000,0.006,3,1,1,1
213,261,68.87005769,63.3073462,16.46815178,22.1987085,14.40040692,23.08679276,1.541533418,1.772031452,0.761040203,0.816091954,0.569518717,0.667853568,2.175210291,0.204661887,0.080771117,18,1091,474.784,258.7871,25,1183,255.7516,296.0466,219.0325,2825,6353.22,259515.98,275470.48,252.1354,63.4759,62.4369,42.2299,52.2313,82.3396,69.9084,33.0829,40.408,51.7647,55.9432,28.9626,40.7124,47.5615,45.3413,47.9572,59.4897,87.3235,69.4415,52.0401,56.3683,53.9759,43.8573,40.6631,46.2843,45000,0.737,0.0016,0.0316,6.57,-9520000,0.0111,374,83400,290000,0.0024,5,3,4,0
186,196,53.79898987,52.39937681,15.3890401,17.17255445,14.35030365,18.38477631,1.196668368,1.23829875,0.549257118,0.948979592,0.781512605,0.851276343,1.891215999,0.167392868,0.026015601,100,859,452.6452,210.9012,70,531,220,85.669,232.6452,1830.83,1858.16,274582.27,278486.36,91.417,70.6387,54.6202,57.126,59.0429,112.895,70.7786,73.916,59.0458,123.458,56.6126,75.0168,62.7431,52.458,62.7118,47,58.0509,116.6933,67.6516,70.7059,58.6869,79.0084,47.3855,74.9034,62.7603,31400,0.657,0.0026,0.032,6.08,3470000,0.0097,365,45400,150000,0.0047,3,3,3,0
68,71,31.89949494,31.1045152,9.304852983,10.16002592,8.762399235,10.81665383,1.15950274,1.19082745,0.506161576,0.957746479,0.839506173,0.883226118,0.53367096,0.162995497,0.02492139,-824,749,-211.6471,495.3815,-863,-68,-680.4615,237.4692,468.8145,11218.08,11780.53,12169.67,12100.84,5386.5,117.4444,70.0602,86.6667,68.2814,99.2469,78.6606,109,71.3633,93.6049,67.8446,93.4815,70.6125,107.1481,76.5294,104.9259,72.2665,90.3333,79.3875,85.0617,66.2379,91,69.3837,88.8025,63.5855,212000,0.628,0.0085,0.0217,4.86,54900000,0.0076,637,246000,804000,0.0095,1,1,0,1
575,670,112.4680374,102.8191542,27.0575819,32.50897677,26.83415589,36.49657518,1.211477525,1.750574205,0.564492288,0.858208955,0.515232975,0.68348605,4.580935468,0.192852046,0.085792226,-737,127,-84.7173,221.3284,-853,96,-539.8318,299.8286,455.1145,18250.34,23840.98,13427.1,12034.11,2621.71,47.5116,57.0181,37.7097,53.4122,51.8522,72.5204,46.4821,55.6798,40.8781,48.6876,39.6855,47.7601,31.276,42.7588,27.5224,39.8588,50.25,71.1627,40.5591,50.2417,44.3925,55.2564,32.1568,40.9511,20200,0.92,0.0005,0.067,7.68,3880000,0.0295,559,120000,462000,0.0014,2,3,5,3
624,640,95.74011537,91.47474162,28.18690256,30.40385777,26.38616714,32.01562119,1.152265034,1.168943282,0.496816011,0.975,0.745519713,0.937113233,1.824163932,0.16205506,0.044551584,10,1260,846.8555,343.5372,3,506,170.8066,83.0196,676.0489,5540.77,5532.33,3387.7,3300.97,2062.52,58.7718,46.1101,56.7419,47.6798,141.9749,91.9712,38.0072,33.6127,38.417,36.5801,43.3775,34.3567,39.589,41.6829,53.8256,45.527,143.626,93.5469,82.1362,45.1298,60.9546,40.0211,66.1171,43.6697,66900,0.801,0.0007,0.032,7.42,-4110000,0.0115,717,169000,610000,0.0015,5,4,5,3
148,154,46.28427125,45.07711232,13.72732504,15.40443096,12.37208525,15.8113883,1.245095765,1.151848287,0.595775422,0.961038961,0.704761905,0.91529145,1.257071206,0.163723953,0.026081407,121,886,448.4257,179.923,82,474,203.2419,98.5732,245.1837,4708.3,1526.53,249236.62,236134.14,207.9805,79.8095,52.2927,89.0143,66.3772,110.6571,69.226,54.0095,55.4587,60.619,51.6826,63.4238,52.4182,87.9667,60.967,46.7143,47.03,112.1429,70.1108,87.0714,61.0921,79.981,54.0598,98.781,60.6837,26900,0.655,0.0029,0.0321,5.94,2470000,0.0111,322,38600,128000,0.0045,4,4,0,2
76,83,36.28427125,34.50298519,9.836981519,10.74701207,9.82038015,12,1.09435805,1.378520896,0.40621458,0.915662651,0.575757576,0.802250715,1.308337262,0.172098247,0.049092513,128,1095,667.5395,301.9171,75,708,228.4107,149.2919,439.1288,4605.03,2712.58,430944.27,433860.43,203.158,74.8788,65.062,66.1667,66.9189,106.0606,67.0783,75.2424,61.8396,69.1439,59.5005,81.3485,59.3055,122.6591,60.7882,62.1591,67.3437,104.6894,67.9888,102.4848,62.4961,95.5152,59.6947,98.6136,56.74,97300,0.582,0.0049,0.0275,5.42,8380000,0.0093,456,113000,357000,0.0066,0,3,0,0
126,136,48.28427125,44.47000958,12.66602474,16.83554565,10.0107792,16.76305461,1.681741782,1.47241744,0.804005687,0.926470588,0.605769231,0.800656001,1.707390967,0.188980472,0.078995946,61,689,374.7381,163.8285,37,398,179.7439,84.6235,194.9942,1872.8,2629.21,147509.38,157329.76,130.4589,62.7548,47.2729,67.7596,56.2249,109.6683,69.1472,72.3942,57.5695,71.601,51.797,78.5721,55.7256,91.2548,66.6116,66.6346,56.4472,106.3942,75.6255,88.4952,51.5478,105.0817,57.6081,72.5096,49.9539,24800,0.566,0.003,0.0347,5.92,-97800,0.0116,281,28400,89000,0.0047,0,3,0,2
44,45,25.55634919,25.15532775,7.484820637,9.090599985,6.368405153,8.94427191,1.427453148,1.181231681,0.713604903,0.977777778,0.6875,0.873780966,0.68194705,0.17120586,0.015691656,82,995,514.7273,291.7971,100,695,317.4,164.5518,197.3273,2557.11,3431.46,276246.38,280990.5,241.0517,106.0313,64.7608,105.75,65.9463,110.5,59.7301,91.5469,83.0871,101.8594,75.6409,99.4219,67.5909,102.4219,52.6051,94.6719,71.6557,108.9063,64.1317,114.8594,67.8654,113.0625,61.9141,132.375,74.4302,93300,0.427,0.0112,0.022,4.58,10700000,0.0106,420,77000,219000,0.013,0,0,3,0
111,125,43.21320344,40.99017658,11.88821221,13.26231891,11.66008845,14.31782106,1.137411518,1.338751842,0.476472697,0.888,0.711538462,0.830181907,1.264863827,0.174087894,0.051443232,84,1089,600.1441,306.0326,37,591,204.9333,133.5556,395.2108,4211.39,4595.77,419681.55,441447.09,432.0605,99.2756,65.4391,63.0897,54.8073,112.7885,67.7057,49.4744,59.6556,57.8141,53.4548,54.4167,59.1104,71.9487,52.2439,43.25,45.5556,109.9744,66.6666,84.9808,57.0071,91.6859,54.6705,87.4295,61.0953,98800,0.539,0.0041,0.0214,5.62,1540000,0.0058,496,106000,325000,0.0052,0,0,0,3
152,175,54.04163056,50.79287456,13.91159268,18.07580176,12.08218312,18.78829423,1.496070832,1.528985745,0.743786246,0.868571429,0.596078431,0.74036839,2.225682427,0.193275942,0.060115803,-879,1028,-118.0658,499.5232,-918,-322,-765.4369,134.0626,647.3711,13723.13,19841.5,14752.29,11786.33,3446.02,47.0039,56.2446,33.1608,50.7779,44.9843,65.1829,85.6706,63.031,64.9647,67.6657,71.7373,58.6927,49.0588,61.5354,41.5176,52.9897,43,63.7844,61.7176,54.187,82.0667,78.2223,67.3686,58.5599,151000,0.726,0.0024,0.0243,6.15,4440000,0.0075,606,269000,927000,0.0035,1,1,1,1
115,117,40.04163056,39.53775876,12.10051849,13.47822446,11.01256765,13.92838828,1.223894816,1.109470615,0.576547436,0.982905983,0.737179487,0.92445039,0.555454066,0.163191584,0.012583698,68,2640,1155.57,723.6687,107,911,343.122,198.2519,812.452,5687.53,5680.17,4449.61,2870.38,1924.56,86.8526,62.8048,78.2821,66.3728,100.4103,68.1553,51.109,51.9843,69.0833,43.1006,61.6987,55.9471,86.391,58.5902,75.0513,56.2391,102.7436,70.356,86.6346,61.5919,97.0897,48.4915,94.6218,64.7799,420000,0.631,0.0041,0.0131,5.62,114000000,0.0045,986,551000,1790000,0.0046,1,1,1,1
58,58,28.627417,28.627417,8.593479714,9.087062927,8.43534079,10.04987562,1.077260914,1.124414586,0.371881473,1,0.644444444,0.889351679,0.42440339,0.162783427,9.99E-16,304,2430,1062.31,558.3033,101,930,557.2188,308.4509,505.0916,5455.4,1279.51,5458.03,5458.06,1279.09,111.2556,63.6127,78.4556,59.4823,103.8333,63.5083,92.6111,70.9886,120.8444,56.6094,91.2667,64.6438,118.9222,66.0528,87.6111,69.0389,101.5778,67.786,89.5778,58.0649,91.9444,61.7837,106.1111,45.5142,354000,0.434,0.0076,0.0212,4.98,-2390000,0.003,858,308000,877000,0.0096,0,1,1,3
54,55,27.79898987,27.4426987,8.291859587,9.210442973,7.703105625,9.486832981,1.195679174,1.13881822,0.548203848,0.981818182,0.666666667,0.901052278,0.537578161,0.163777117,0.012816695,61,2146,796.6296,594.3056,67,837,422.9231,256.5734,373.7066,4291.43,4288.19,1874.11,4169.58,1611.45,123.7654,60.2898,71.8642,62.0952,101.2469,67.1496,96.6914,70.1373,97.1111,57.7503,95.3333,68.7688,128.6049,62.7068,88.716,52.2205,99.358,65.4204,109.4568,58.9828,112.0741,53.0674,90.3704,58.9908,420000,0.372,0.0085,0.0113,4.87,27600000,0.0011,746,324000,882000,0.0087,0,1,1,1
86,100,41.45584412,38.62486981,10.46415791,13.60065951,9.314946591,14.03566885,1.460089908,1.590241966,0.728647106,0.86,0.558441558,0.724393022,1.46341199,0.195551964,0.068288908,107,942,507.4419,245.0836,12,609,204.1912,140.4366,303.2507,5365.01,5363.14,2432.5,3654.93,1674,89.513,63.9242,70.6558,58.4011,107.8506,68.1486,61.2273,59.6816,61.3247,63.1151,65.8312,65.5913,65.8701,52.6407,69.8571,66.5139,99.2273,67.6656,90.3117,58.2442,108.526,60.0564,109.2338,73.2924,62900,0.534,0.0041,0.0259,5.59,-1360000,0.0086,399,66800,205000,0.0055,0,0,2,2
166,175,52.04163056,50.08992072,14.53814859,17.40367346,12.82543713,18.43908891,1.356965325,1.298326252,0.67595979,0.948571429,0.691666667,0.831413866,1.343367712,0.174967252,0.037502857,123,492,278.0843,83.6561,145,783,240.0135,105.277,38.0708,7494.82,7494.1,4039.41,4253.28,2148.51,59.0208,49.2454,70.4917,56.3506,120.0333,69.9706,84.3708,59.5415,81.7208,53.6971,82.4375,60.2993,51.5583,60.9719,44.3333,59.9534,120.5125,70.0052,91.3417,55.1328,69.8333,51.1633,97.825,56.5607,6200,0.599,0.0026,0.0642,6.07,-290000,0.0295,146,7540,24000,0.0051,3,3,3,2
74,78,33.79898987,32.93310209,9.70668462,11.59651758,8.553386447,12.16552506,1.355780854,1.228473686,0.675257216,0.948717949,0.685185185,0.857385833,1.693119804,0.173119065,0.025618747,124,950,450.3243,250.4947,109,807,300.1765,171.9088,150.1479,6712.8,6712.91,3390.82,5428.07,1747.49,97.2963,59.8242,98.9259,62.6836,106.9537,67.242,49.3611,66.735,56.1944,68.2571,58.8611,63.4723,87.6852,56.1742,89.1667,67.5251,98.4537,64.2883,106.0926,67.1037,78.8611,55.3246,95.4815,71.7983,48700,0.613,0.0062,0.0284,5.19,-5090000,0.0065,325,57400,185000,0.009,0,2,4,0
45,46,25.55634919,25.20005802,7.569397566,8.986127417,6.570275976,9.486832981,1.367694059,1.154982088,0.682208519,0.97826087,0.714285714,0.890470008,1.119117508,0.168406036,0.013941395,233,659,410.4667,129.6528,182,408,269.9444,73.5731,140.5222,4203.11,4202.82,3370.92,2517.34,2083.83,91.6349,61.3344,95.4444,72.1497,104.5873,56.1535,97.1111,57.9363,101.6508,67.5171,112.4921,47.2747,119.1746,65.9498,94.0952,61.8092,108.6984,61.0285,100.4127,61.9676,113.619,77.4862,104.3968,62.4656,21600,0.445,0.0114,0.0317,4.56,773000,0.0167,210,17800,51200,0.0114,0,0,5,0
151,166,51.79898987,48.41290448,13.86575534,15.57018468,13.51220179,17,1.152305517,1.414020709,0.496869268,0.909638554,0.719047619,0.80958888,1.943443873,0.174811085,0.065369719,244,1068,716.7285,247.7625,208,772,347.1186,121.8259,369.6098,3960.04,3959.3,1927.57,2852.28,1477.87,49.3238,46.9422,42.7,47.4307,123.119,72.5367,46.6667,47.0491,54.0714,49.4853,52.3524,50.1921,63.3095,55.2214,78.3667,70.7602,119.0857,68.1336,94.2952,57.9706,89.1714,53.2439,82.6619,63.6979,43100,0.724,0.003,0.0366,5.93,2690000,0.0063,431,75300,260000,0.005,3,2,3,4
125,167,57.69848481,50.80430968,12.61566261,18.45395657,11.08906243,18.97366596,1.664158417,2.119380529,0.799320953,0.748502994,0.578703704,0.60858153,3.494425762,0.230424576,0.119486242,198,573,417.048,85.1159,164,1910,432.6593,344.8893,15.6113,5925.5,1728.64,5924.51,5924.58,1728.48,69.8935,58.4498,74.625,54.1859,116.3056,66.827,103.6713,55.4014,94.1389,51.018,91.4259,48.4462,61.9722,50.4829,54.287,53.9004,114.1806,65.4351,115.0278,61.725,82.2546,58.5868,115.4815,55.7367,28900,0.727,0.0029,0.0439,5.97,19700000,0.0196,254,36800,123000,0.004,0,0,2,0
426,511,97.84062043,88.59983454,23.28948359,33.25362713,18.45930056,33.54101966,1.801456508,1.788211703,0.831779362,0.833659491,0.537878788,0.681951739,4.351679274,0.211837269,0.094447335,3,1187,540.2981,280.5625,6,1841,474.7356,480.0264,65.5626,5343.26,1995.89,5341.4,5341.39,1995.67,60.4381,56.849,51.6705,49.2799,78.4369,75.9828,44.726,49.0355,56.2058,47.6687,55.9886,55.0507,43.649,47.7596,32.9407,45.5446,80.3119,79.082,35.5177,41.8515,51.5139,52.9977,29.9583,36.9369,54300,0.816,0.0009,0.031,7.33,13300000,0.0066,488,142000,515000,0.0079,0,1,0,0
99,107,41.21320344,39.11498482,11.22723096,15.29061153,8.479909256,15.23154621,1.803157448,1.365298733,0.832128586,0.925233645,0.707142857,0.813127645,2.024511612,0.191316285,0.050911321,139,2145,882.9899,566.1629,121,831,320.3415,194.3931,562.6484,8621.26,4876.79,1062281.49,1012873.62,412.2892,95.1714,56.4375,81.4929,59.052,107.6214,63.9209,78.3643,71.0903,60.4286,61.0966,77.6786,71.6981,81.0357,59.6641,81.2,60.2557,98.6929,68.2069,97.8071,67.1593,118.4571,52.0677,103.9071,72.3324,308000,0.532,0.0046,0.017,5.49,-50200000,0.0037,683,319000,974000,0.0058,1,4,1,1
47,47,25.55634919,25.3782036,7.735777828,8.263059749,7.443531776,8.544003745,1.110099345,1.105833914,0.434192155,1,0.734375,0.917035118,0.371653745,0.160927733,0.006970698,196,817,457.7872,190.7881,228,833,500.1176,197.2061,42.3304,4313.52,9078.2,207528.55,201332.46,575.9868,104.5625,63.9712,61.4063,66.0389,104.8125,55.7844,75.125,77.76,64.4531,78.5105,86,71.4201,107.7031,55.0237,79.2813,66.7222,100.5781,57.5976,82.0156,62.5606,92.625,74.6496,137.6563,79.3814,25400,0.761,0.0112,0.0294,4.58,2810000,0.0101,284,32600,115000,0.0126,3,3,0,2
69,71,30.97056275,30.43612599,9.373021316,10.2347327,8.703745313,10.77032961,1.175899838,1.106214225,0.526116399,0.971830986,0.766666667,0.936009396,0.54593138,0.161085389,0.017256282,127,960,450.7391,300.7579,123,363,189.1429,67.1798,261.5963,1686.99,2723.01,267504.46,271598.43,132.3186,84.9,60.9732,85.7111,66.7006,107.7556,66.7126,61.1556,60.7716,69.7556,61.8527,61.1889,53.2788,105.2556,68.3958,98.4889,59.6323,108.4778,68.2672,95.2333,58.8136,115.2222,60.507,97.0111,62.8114,82700,0.558,0.0076,0.0413,4.98,9410000,0.0237,310,87700,273000,0.0099,3,2,3,3
61,62,29.55634919,29.02191243,8.812923024,10.06981314,7.942297902,10.29563014,1.267871498,1.139624766,0.614748158,0.983870968,0.75308642,0.910096919,0.711653157,0.165793613,0.018081961,118,479,276.9672,110.564,108,335,152.95,56.1591,124.0172,1504.38,787.9343,78996.97,77175.46,67.513,63.1358,57.0493,82.2716,78.9177,119.0864,62.514,77.4321,54.2109,94.716,54.3908,96.2716,57.9418,82.8519,56.0221,73.1852,54.0213,112.5432,62.7499,85.9136,64.9689,87.1975,62.7641,84.1852,57.7103,13300,0.519,0.0086,0.0416,4.86,-57000,0.0122,156,12800,38700,0.0123,3,2,0,3
21,23,18.72792206,18.19348531,5.170882946,6.144689744,4.806710512,7,1.278356524,1.329076649,0.622959126,0.913043478,0.6,0.797255181,0.773407981,0.173199439,0.028536895,246,974,629.3333,251.2585,237,1172,674.6429,379.973,45.3095,28533.93,12731.3,299663.12,304195.05,1978.39,115.4286,70.4391,104.7714,67.0531,103.3143,61.3365,108.8571,70.4252,99.6,52.9768,83.4,58.5397,87.5714,67.9395,116.6857,74.3987,85.9714,46.7839,121.9429,80.0018,109.1714,87.4644,115.8,78.8997,68800,0.816,0.0238,0.0238,3.81,29600000,0.0074,418,72400,263000,0.0264,0,0,0,2
109,116,42.627417,40.13572284,11.78062436,13.63681135,10.78719924,14.03566885,1.264166077,1.326605132,0.611770499,0.939655172,0.707792208,0.850303925,1.002567222,0.171823179,0.058452853,178,1047,577.3945,275.2679,133,462,212.9333,63.2759,364.4612,6024.96,6024.04,2358.64,5146.45,1812.11,97.6688,54.5069,63.6688,62.2144,110.3636,70.8262,121.9805,61.8814,55.1429,47.1315,103.5714,60.7434,60.961,56.4515,46.8052,43.4755,107.9351,69.1243,91.1039,56.282,106.7532,62.0731,98.0649,64.5817,55200,0.691,0.0041,0.0342,5.6,-6420000,0.0127,375,84400,285000,0.0058,3,2,2,3
