Area,ConvexArea,Perimeter,ConvexPerimeter,EquivDiameter,MajorAxisLength,MinorAxisLength,SuperscribedDiameter,Elongation,Compactness,Eccentricity,Solidity,Extent,Circularity,RadialDistanceSD,SecondMoment,Roughness,MinIntensity,MaxIntensity,MeanIntensity,SDIntensity,MinIntensityBG,MaxIntensityBG,MeanIntensityBG,SDIntensityBG,IntensityDifference,markov1,markov2,markov3,markov4,markov5,gabormean_0_0,gaborSD_0_0,gabormean_0_1,gaborSD_0_1,gabormean_0_2,gaborSD_0_2,gabormean_1_0,gaborSD_1_0,gabormean_1_1,gaborSD_1_1,gabormean_1_2,gaborSD_1_2,gabormean_2_0,gaborSD_2_0,gabormean_2_1,gaborSD_2_1,gabormean_2_2,gaborSD_2_2,gabormean_3_0,gaborSD_3_0,gabormean_3_1,gaborSD_3_1,gabormean_3_2,gaborSD_3_2,Contrast,Correlation,Energy,Homogeneity,Entropy,x_3rdordermoment,Inversevariance,Sumaverage,Variance,Clustertendency,MaxProbability,Malignancy_1,Malignancy_2,Malignancy_3,Malignancy_4
166,175,52.04163056,50.08992072,14.53814859,17.40367346,12.82543713,18.43908891,1.356965325,1.298326252,0.67595979,0.948571429,0.691666667,0.831413866,1.343367712,0.174967252,0.037502857,123,492,278.0843,83.6561,145,783,240.0135,105.277,38.0708,7494.82,7494.1,4039.41,4253.28,2148.51,59.0208,49.2454,70.4917,56.3506,120.0333,69.9706,84.3708,59.5415,81.7208,53.6971,82.4375,60.2993,51.5583,60.9719,44.3333,59.9534,120.5125,70.0052,91.3417,55.1328,69.8333,51.1633,97.825,56.5607,6200,0.599,0.0026,0.0642,6.07,-290000,0.0295,146,7540,24000,0.0051,3,3,3,2
194,198,54.87005769,52.78531625,15.71650316,19.27241415,13.05429822,19.92485885,1.476327093,1.234978053,0.735654773,0.97979798,0.729323308,0.874954236,2.701986737,0.173702958,0.037994154,150,1077,773.134,339.4379,147,1075,508.7778,393.3344,264.3562,4328.95,3582.54,4322.91,4322.56,3576.57,44.3421,43.1569,43.6767,53.4628,123.3083,77.3964,60.5,52.5693,84.8609,56.3537,65.406,64.2082,29.2105,40.0617,19.2556,37.0958,125.4624,82.4103,37.8045,53.613,45.9436,49.1253,36.4586,52.3523,47300,0.863,0.0024,0.075,6.15,-6060000,0.0335,578,130000,486000,0.006,2,4,5,3
433,464,83.01219331,78.50342433,23.48004946,26.36139341,21.41725688,26.92582404,1.230848262,1.266444077,0.583033895,0.933189655,0.724080268,0.882918381,1.788936742,0.16613096,0.054314539,86,1369,910.9492,373.9885,53,973,203.2727,170.389,707.6765,10175.06,22147.55,1003852.61,944151.15,500.836,63.6973,43.5155,53.5719,49.2874,138.209,89.1477,43.8144,42.6692,57.9582,45.8902,45.1773,43.5136,36.4398,38.861,25.1522,38.9204,138.3043,90.5611,58.4599,44.6843,84.0987,51.1241,49.0769,42.8409,92800,0.765,0.001,0.0334,7.06,1160000,0.011,714,200000,706000,0.0017,5,5,5,2
90,92,36.14213562,35.4984735,10.7047447,11.55835085,10.23403097,12.08304597,1.129403544,1.154982088,0.464785879,0.97826087,0.818181818,0.897497024,0.517020335,0.163655693,0.017809189,142,759,375.4556,160.845,232,1174,725.35,296.1058,349.8944,12218.99,6043.01,190328.19,185185.5,1204.58,86.2909,60.8587,84.4727,71.2665,114.0545,62.217,85.0091,60.5542,76.4273,59.4637,114.6727,69.4057,51.9727,54.3829,53.8727,53.3233,109.7364,62.2332,101.9727,69.4985,100.0727,64.3007,99.8909,64.8973,50200,0.466,0.0061,0.035,5.21,2430000,0.0144,281,45600,133000,0.0078,3,1,3,0
113,115,39.21320344,38.812182,11.99483508,12.52153788,11.60116259,13,1.079334746,1.082870038,0.376303072,0.982608696,0.784722222,0.942653727,0.333629269,0.159684302,0.010226694,100,1130,851.8053,303.8795,72,1125,501.2903,292.0568,350.515,4541.11,2000.37,4534.72,4533.95,1999.25,75.9931,47.5429,63.3125,51.1868,125.8542,68.1357,75.7431,59.4501,64.3889,59.5214,96.5625,61.143,43.4514,48.458,36.3819,51.5084,124.0417,65.0416,59.0417,57.5671,57.3333,53.4451,67.1111,58.0728,74700,0.657,0.0044,0.0365,5.53,22900000,0.0137,752,98400,325000,0.0061,1,4,3,2
104,131,49.69848481,44.65336104,11.50725478,16.25769338,9.654869161,17.08800749,1.683885417,1.889918574,0.804564972,0.79389313,0.541666667,0.655442949,1.896020978,0.213258669,0.10151464,145,1058,535.4327,284.0002,135,433,211.9773,72.1298,323.4554,2381.47,2037.32,303902.31,295725.39,72.4822,80.2656,53.4533,59.8333,52.8723,91.4583,69.6844,87.5208,56.6186,65.7969,55.819,109.1615,54.81,97.0208,61.9856,64.8646,57.7315,86.3906,70.1527,88.9271,59.1634,99.7552,61.7312,96.4635,64.5815,59200,0.626,0.0032,0.0383,5.84,68500,0.0187,290,77500,251000,0.0046,2,3,2,4
81,83,34.627417,34.00351971,10.1554125,11.44085591,9.343010687,12.16552506,1.224536319,1.178000056,0.57715356,0.975903614,0.675,0.880333313,0.726312487,0.166295036,0.018017436,43,1178,506.1646,362.5802,3,948,204.9737,184.9813,301.1909,3268.55,1277.89,3269.85,3269.11,1277.37,87.5583,62.1778,77.8667,69.6301,97.2167,73.5368,50.1,62.265,75.8167,59.6081,44.6917,61.3939,46.4583,51.9258,44.5583,51.4864,96.2167,74.3401,98.7333,49.8144,104.8,59.3103,68.975,58.3551,81000,0.719,0.0055,0.0285,5.32,2200000,0.0143,421,121000,417000,0.0068,3,3,3,3
108,108,38.627417,38.627417,11.72646029,13.35824142,10.51997476,13.41640786,1.269797858,1.099405022,0.616280249,1,0.75,0.909582893,0.665929508,0.165767255,7.77E-16,73,1037,521.4907,302.9343,65,337,150,84.4715,371.4907,1364.88,2723.25,332988.5,316002.56,241.5459,84.2222,53.9276,57.7986,59.4472,106.6528,70.4068,57.2153,54.9549,80.6458,51.6345,68.0347,52.3388,72.125,53.9944,52.2153,54.4281,107.8125,70.95,63.0278,58.5365,79.6042,49.0781,75.7708,62.3906,70000,0.674,0.0045,0.0439,5.51,9030000,0.0171,404,102000,340000,0.0072,4,3,0,2
216,222,55.69848481,53.6799878,16.58371917,18.21725656,15.21323786,18.68154169,1.197460838,1.142939249,0.550097588,0.972972973,0.75,0.941973745,1.078242864,0.162223488,0.036239711,10,1154,755.8241,376.9908,17,740,174.125,156.5594,581.6991,3777.97,1322.89,3771.52,3772.03,1321.69,62.6563,49.2985,37.125,45.3055,124.9583,81.582,45.7049,54.9593,50.6667,49.4668,49.9896,59.7297,76.184,56.4861,59.8819,54.547,124.8924,78.9041,64.4236,62.5418,91.0729,53.5551,62.8333,67.3616,89500,0.736,0.0021,0.0397,6.27,12300000,0.0161,663,167000,582000,0.004,4,5,5,3
765,794,111.4974747,106.4971193,31.20942569,40.0058855,24.97714048,41.19465985,1.601699984,1.293179356,0.781155394,0.963476071,0.746341463,0.847609036,6.237129737,0.181508313,0.044847252,145,1146,953.6928,255.6195,122,1795,402.3962,343.5802,551.2967,3845.09,3835.4,2674.48,2277.61,1690.66,39.4585,36.1799,40.3307,48.7304,159.56,93.5015,51.3288,45.354,42.6878,32.9121,45.4059,43.3706,24.799,38.7146,17.3932,36.6021,161.7278,95.0815,31.2059,41.7029,34.4176,32.004,31.5844,39.6238,31100,0.889,0.0006,0.0841,7.52,-726000,0.0409,714,127000,478000,0.0019,3,5,5,0
110,112,39.79898987,39.15532775,11.83454055,13.04594718,11.06084651,13.92838828,1.179470954,1.14588636,0.530255739,0.982142857,0.769230769,0.901614364,0.94807454,0.164700225,0.016172826,86,814,461.0909,187.833,85,454,192.3636,84.7765,268.7273,4843.62,4842.39,2213.34,2198.65,1002.03,54.0699,50.3787,43.8042,46.3971,120.6643,69.8446,96.5594,50.7448,105.1748,56.548,101.4336,64.1413,64.3357,49.71,50.5035,50.1411,118.4755,66.5305,85.6573,61.7598,97.1818,69.7199,97.979,60.6394,30900,0.651,0.0046,0.0347,5.5,4310000,0.0126,340,41500,137000,0.0077,4,3,5,4
119,129,46.04163056,43.88840561,12.30916349,13.3870738,12.3915045,14.86606875,1.080342891,1.417570171,0.378424783,0.92248062,0.653846154,0.776349392,2.428250856,0.173369991,0.046766913,112,1091,585.1176,336.0485,88,550,181.8095,77.6275,403.3081,5573.91,5574.1,1960.11,3426.14,974.154,32.7637,48.6774,32.7692,51.6944,91.7912,75.3119,57.6648,49.2906,88.6484,57.0799,55.4231,47.9976,53.4176,55.302,51.1758,53.2865,93.967,75.8653,65.5165,48.5,94.5824,58.114,60.8077,47.9483,54200,0.793,0.0035,0.0383,5.78,17300000,0.0124,378,116000,415000,0.006,2,3,3,4
82,84,34.627417,33.94539961,10.21790794,11.94833172,8.904900571,12.08304597,1.341770368,1.163634201,0.666747137,0.976190476,0.67768595,0.894256005,0.703942646,0.167220441,0.019695878,108,1007,528.9146,335.5308,114,981,414.2308,337.1353,114.6839,4791.18,4790.76,4154.79,2955.66,1207.58,70.595,63.1944,54.9421,64.453,102.1488,69.6728,54.6942,69.1468,55.9339,64.0553,56.7934,71.9486,95.7934,63.5422,81.4298,57.4427,105.124,68.434,93.2645,55.156,73.405,49.9227,74.719,68.8223,69000,0.739,0.0054,0.0447,5.32,14100000,0.0242,423,112000,389000,0.0077,2,3,3,2
91,98,38.14213562,36.78974137,10.76405122,13.48738842,8.956744291,13.34166406,1.505836047,1.272209856,0.74765893,0.928571429,0.777777778,0.844885364,2.418941955,0.178204841,0.0354567,26,475,217.3407,112.6931,19,368,169.4231,78.9846,47.9176,4354.05,4353.9,3386.35,1347.1,1043.29,98.359,62.5171,107.7778,61.9076,119.1538,64.8989,132.6752,59.7075,96.1026,51.9055,108.265,68.7955,92.6752,61.9872,117.0513,70.0917,103.8462,61.6583,114.812,56.646,110.0342,55.3641,97.9402,58.062,16000,0.37,0.0056,0.0338,5.28,395000,0.0126,194,12200,33500,0.0076,3,3,3,0
128,149,53.9411255,48.30251455,12.76615297,17.18710827,11.75749658,17.08800749,1.461799981,1.808923389,0.729399373,0.859060403,0.537815126,0.689414405,2.148661008,0.21043396,0.10453269,86,342,203.4688,63.5047,64,974,282.1091,283.8347,78.6403,4510.08,1706.92,4509.59,4509.57,1706.79,74.9034,56.5119,81.1092,67.1723,94.9286,72.8523,73.4328,54.1364,76.9034,55.2433,84.4664,55.6734,73.7059,64.6789,59.8866,59.3193,107.8403,77.4968,79.4832,64.594,84.0084,63.3105,91.3992,66.7628,18700,0.768,0.0027,0.0608,6.02,7990000,0.0123,167,32400,112000,0.0063,3,3,3,2
125,129,43.21320344,42.13407736,12.61566261,13.70745895,12.05850322,14.86606875,1.136746303,1.188811636,0.475522123,0.968992248,0.744047619,0.884815864,1.997863708,0.165317632,0.024972138,166,1148,674.256,368.8237,182,728,306.9767,165.7766,367.2793,5177.42,3788.71,583373.76,581749.2,191.5085,44.2321,57.8257,37.0238,57.7777,108.4643,71.5508,54.4345,50.7287,73.2679,49.9328,56.3988,49.3548,78.9762,60.4359,43.9643,43.6079,106.8214,70.032,85.5179,57.9389,76.4464,52.6014,79.9167,61.4848,81000,0.724,0.0038,0.0451,5.69,10200000,0.0206,459,137000,471000,0.0059,3,3,4,2
111,111,39.79898987,39.79898987,11.88821221,14.10821737,10.3681679,14.31782106,1.360724239,1.135563059,0.678172494,1,0.792857143,0.880620404,2.265896941,0.171100246,5.55E-16,176,1151,764.4595,302.0416,163,813,358.6552,193.0154,405.8043,4983.78,2370.99,4979.21,4979.23,2370.21,57.3357,47.8772,52.5214,59.4013,120.5786,65.0463,46.7857,68.2257,44.3286,65.567,50.8357,68.2929,77.9929,53.6626,67.4429,61.2943,122.5786,64.6484,77.5429,58.6547,82.4429,58.0438,106.2429,76.1091,85600,0.571,0.0046,0.0283,5.48,2920000,0.0095,580,98200,309000,0.0062,3,3,3,2
151,157,48.38477631,47.22304986,13.86575534,16.95803637,11.86736701,17.08800749,1.428963674,1.233759938,0.714331135,0.961783439,0.786458333,0.850900438,3.22410917,0.176218018,0.024010165,125,1030,559.7616,281.7332,126,426,209.561,65.4156,350.2006,6202.37,1592.53,6202.31,6204.11,1592.06,70.2917,51.5869,86.2865,65.1877,113.4115,71.8622,85.6094,46.911,85.5417,58.4801,85.0677,52.494,33.3073,42.7173,29.9167,44.4853,119.1146,71.1408,85.2969,51.3668,121.0573,53.6534,85.0573,57.1872,56700,0.678,0.0032,0.0312,5.84,3130000,0.0116,398,84200,282000,0.0044,4,4,5,5
82,86,34.38477631,33.44931812,10.21790794,11.62962388,9.090546035,11.70469991,1.279309718,1.147383738,0.623690308,0.953488372,0.745454545,0.920977836,0.867686031,0.164039262,0.027205592,164,1077,666.1098,247.1048,176,1384,632.2143,399.1785,33.8955,3547.91,1516.17,3541.62,3541.78,1515.29,106.0909,60.4112,106.0909,71.8241,106.9545,60.9819,84.3091,73.1524,102.5545,69.1871,90.2182,70.5829,71.1545,50.16,64.1727,63.1814,114.4273,61.3698,107.7364,63.2832,116.2636,55.2626,98.4273,60.268,77200,0.484,0.006,0.0151,5.22,-3390000,0.0021,514,71700,213000,0.006,3,3,3,4
153,160,47.21320344,45.82163714,13.95727948,14.79617744,13.3551484,15.26433752,1.107900638,1.159379567,0.43046343,0.95625,0.780612245,0.9157145,0.497180355,0.161201058,0.029474092,64,1381,743.7647,360.2313,1,684,187.0465,114.7683,556.7182,4595.36,1893.88,4588.03,4587.49,1892.59,66.6888,50.1863,80.1378,58.4107,117.4286,69.292,96.3163,50.1285,84.1837,58.539,82.1224,44.8505,58.5918,58.072,47.3418,54.1125,119.5204,73.6387,81.5051,53.4153,68.9133,55.8933,90.102,53.9639,127000,0.576,0.0032,0.0261,5.87,4150000,0.0104,688,150000,475000,0.005,3,4,4,1
177,181,49.79898987,49.08640753,15.01210843,16.7249019,13.65685578,17.08800749,1.22465245,1.114956534,0.577263117,0.977900552,0.850961538,0.923125256,1.112900371,0.163688343,0.014309173,312,899,698.3051,153.9987,204,920,549.3871,258.6981,148.918,4298.5,2534.96,4301,4298.52,2533.81,33.9423,45.0573,31.6346,46.1618,142.0144,65.4362,42.5337,56.1984,43.7837,51.3683,42.3942,56.261,36.0673,41.8185,28.2548,44.1704,139.3413,64.3528,71.0625,56.6422,55.149,47.8753,72.4615,63.9199,14300,0.798,0.003,0.0443,5.92,-1780000,0.0157,494,27000,96300,0.0052,3,4,3,3
201,219,57.69848481,54.92964237,15.9975357,18.77828363,14.48212164,19.6468827,1.296652804,1.318022717,0.636572976,0.917808219,0.661184211,0.837128983,2.56391404,0.174032686,0.047988131,177,1172,823.0249,300.3093,153,1023,305.7573,181.8104,517.2676,5897.47,4059.4,694397,696877.63,115.3035,33.2401,45.5418,27.1579,46.8062,116.2763,80.9312,37.3651,40.2154,48.0789,41.0686,39.6875,42.1176,27.9309,33.971,29.3783,38.5949,116.8289,78.3265,70.6316,56.1446,89.5822,54.731,61.5855,56.3118,45100,0.836,0.002,0.0448,6.34,868000,0.0195,530,128000,469000,0.0035,4,4,3,2
135,147,46.97056275,44.28684253,13.11058117,14.13723904,12.63378808,15.26433752,1.119002389,1.300492627,0.448758358,0.918367347,0.741758242,0.86495636,1.053048884,0.16518864,0.057136216,188,1052,666.9704,299.5393,157,992,379.1702,257.5067,287.8002,5134.48,5133.12,3567.47,2967.69,1796.4,49.5824,55.186,52.8132,66.6472,120.3901,69.7891,41.1209,48.9717,56.7692,46.9459,42.1374,50.0146,87.6868,55.791,54.0824,56.3486,111.6209,66.9951,62.4066,58.4395,99.0055,49.3503,53.5934,56.2778,67900,0.659,0.0034,0.0311,5.78,9720000,0.0106,484,95300,316000,0.0048,3,2,4,1
321,372,83.63961031,71.49754226,20.21657473,21.85058035,20.18092073,24.33105012,1.082734561,1.734239625,0.383387939,0.862903226,0.581521739,0.789101139,1.44154867,0.171738854,0.145171265,8,1117,461.8482,231.7492,5,554,199.4011,127.8303,262.4471,4753.89,2559.32,4754.25,4754.17,2559.13,59.0851,47.6936,54.7681,59.1895,98.0308,78.8815,85.663,58.8867,87.3152,60.2216,81.1268,52.4306,56.346,50.6899,59.0652,52.2776,95.0217,76.6993,91.183,58.4554,74.8297,49.4255,95.1902,60.6251,73800,0.426,0.0015,0.0342,6.89,377000,0.0053,337,64200,183000,0.0173,5,4,4,3
101,113,40.97056275,39.29992559,11.34007028,11.92697345,11.51400828,13.03840481,1.035866326,1.322551586,0.260864125,0.89380531,0.701388889,0.821765268,1.02484894,0.168414861,0.040776525,47,399,222.9109,92.1823,35,329,148.0698,70.5972,74.8411,1069.07,1348.89,49502.99,58384.33,137.0134,72.6597,56.6081,68.4444,60.7902,108.0069,66.3908,103.0972,61.996,81.0903,60.092,90.5694,63.7193,75.7917,62.4111,69.4306,60.7458,114.5139,67.6694,108.1319,63.9736,99.2153,63.7437,97.4444,59.4186,6560,0.642,0.0045,0.0498,5.51,99800,0.0176,175,8500,28000,0.0066,3,3,2,0
48,48,25.3137085,25.3137085,7.81764019,8.406346809,7.391812287,8.544003745,1.137251121,1.062332451,0.47624382,1,0.857142857,0.941324911,0.441858219,0.159686053,4.44E-16,227,2119,941.5625,565.1956,277,1334,482.25,350.2512,459.3125,3786.63,3791.6,2888.1,1700.18,1463.7,73.5357,56.1375,109.8929,67.9156,107.6607,61.93,74.1429,54.1175,79.5357,59.5248,66.4286,54.4633,66.8571,69.3302,52.9286,69.8968,108.3571,63.4549,105.7321,63.2158,113.1071,49.0112,78.2857,52.9259,285000,0.637,0.0131,0.0134,4.42,-9640000,0.0057,689,286000,936000,0.0131,3,0,1,2
169,189,55.35533906,50.86256438,14.66892917,17.97595917,12.58325567,18.38477631,1.428561863,1.442854246,0.714138249,0.894179894,0.662745098,0.820918539,1.52764675,0.177073508,0.081162445,141,1142,828.645,239.7253,80,995,490.6977,165.8994,337.9473,6663.88,9815.19,707318.26,768369.64,429.5696,76.749,55.2151,63.2039,55.0451,122.5529,75.0827,78.6784,53.6375,47.0902,51.136,105.8118,53.0933,76.5216,50.3889,56.3255,48.3011,121.9725,72.3147,81.749,58.2888,86.8941,52.6909,85.6118,61.6066,44400,0.682,0.0024,0.0259,6.16,3010000,0.0084,667,68800,232000,0.0037,5,3,3,3
751,892,139.6396103,112.8553711,30.92253059,38.19879692,26.69623098,43.65775991,1.430868535,2.066176679,0.715242632,0.841928251,0.555062823,0.740978036,2.94343865,0.180523483,0.191809753,-809,62,-356.3955,230.6165,-923,-544,-794.0282,67.2834,437.6328,22584.27,24124.02,19905.29,17967.2,2439.37,5.3954,26.2873,5.1441,26.2427,5.9069,28.0327,10.9357,36.6396,7.3245,30.8847,12.4582,39.8407,8.895,32.3657,8.1796,30.8011,6.6578,30.1181,9.6733,33.3073,8.6038,32.0304,11.3496,36.9829,14700,0.908,0.0004,0.051,7.9,629000,0.0191,390,79500,303000,0.0012,3,4,5,2
179,194,56.28427125,51.2638675,15.09668435,16.95351482,14.02131482,18.02775638,1.209124468,1.408351951,0.562136141,0.922680412,0.701960784,0.855933767,1.018530751,0.168069926,0.089197277,74,1253,661.5978,334.6835,52,843,246.3421,163.8272,415.2557,6006.77,6002.85,3561.54,3198.94,2006.18,53.3529,45.2994,37.5176,47.4307,102.2667,71.2796,53.9137,47.3965,64.9176,49.2621,60.4157,55.0115,89.902,61.3544,58.1922,49.9772,104.6667,75.3069,76.4314,54.3123,76.9725,53.3547,85.7529,66.5394,73300,0.714,0.0024,0.0265,6.16,1770000,0.0095,519,127000,434000,0.0035,4,3,3,3
183,196,53.45584412,51.39189489,15.26443044,15.89845276,15.24350566,17.20465053,1.042965648,1.242594509,0.284067279,0.933673469,0.71484375,0.87070631,1.599260341,0.164774111,0.038610357,75,1173,669.8361,373.5744,36,510,201.9178,99.9477,467.9183,5433.23,4945.95,633133.94,556194.37,358.6568,67.3789,55.839,70.582,61.0422,110.457,75.1619,64.2305,60.6952,56.457,47.5659,67.5078,60.5272,64.5352,53.5189,40.5078,43.2698,107.8281,75.8769,70.5938,54.5199,105.6094,55.343,68.5977,57.5483,99900,0.662,0.0024,0.0273,6.16,402000,0.0085,556,147000,488000,0.0039,2,4,3,1
173,180,51.45584412,48.92871492,14.84151075,16.25485474,13.81919451,16.64331698,1.176251968,1.217905094,0.526527686,0.961111111,0.831730769,0.908088861,2.030874397,0.163484022,0.049112579,136,1052,585.4798,285.7997,150,637,262.8286,114.7395,322.6512,3889.73,2808.51,501363.91,481514.51,124.9351,81.3269,51.0368,57.1731,55.6748,114.9135,68.0561,55.226,53.7136,67.7644,50.2091,68.5096,56.162,80.6058,56.4313,50.8173,48.2837,110.6779,67.7639,74.0625,59.5878,96.7356,54.9788,67.2163,57.7109,55500,0.677,0.003,0.03,5.93,2900000,0.0145,441,84800,284000,0.0033,3,4,3,3
120,140,50.04163056,47.33373973,12.36077446,17.13623009,10.55991669,18.38477631,1.622761865,1.660625852,0.787563612,0.857142857,0.542986425,0.673053324,2.247936656,0.209633102,0.054112762,80,1114,611.4917,290.9474,110,484,222.8416,85.5606,388.6501,1793.04,2219.23,356499.91,365496.51,67.7151,70.6606,59.8365,61.8824,57.7953,88.5249,72.0328,119.3891,63.3432,88.7466,58.4299,104.7873,58.7809,90.3348,47.4107,110.1041,63.265,95.2127,69.6565,103.8462,57.4558,106.0543,62.7629,101.2353,61.7217,59900,0.682,0.0028,0.0349,5.99,-8390000,0.0139,393,92100,309000,0.0043,4,0,3,1
506,535,89.74011537,85.50633944,25.38226171,26.81888944,24.87678967,30.08321791,1.078068746,1.266522374,0.373613104,0.945794393,0.646232439,0.869688549,1.506659352,0.164950695,0.047178187,211,1339,887.5395,321.872,141,986,334.065,151.925,553.4745,6513.49,6506.36,3573.43,3812.18,2150.97,26.9732,34.2439,24.4572,35.8984,115.9144,85.9028,44.9132,42.8255,42.9579,35.6057,43.0383,37.2571,60.0089,46.4708,31.0639,35.5927,114.4023,85.8384,40.249,41.3003,60.8289,48.2071,43.6194,46.1319,46500,0.84,0.0008,0.0767,7.29,5630000,0.0398,583,145000,534000,0.0025,3,3,5,4
90,95,36.97056275,35.74550152,10.7047447,12.18955251,9.67682709,12.52996409,1.259664185,1.208536438,0.608097469,0.947368421,0.75,0.885135143,1.266388057,0.166360768,0.033136126,143,1111,602.9111,319.783,112,1015,471.9,328.2462,131.0111,5219.33,1741.28,5218.31,5218.85,1740.94,92.7917,64.2741,84.1,61.5765,113.65,66.7608,86.2917,68.8799,121.7417,57.4842,81.225,67.9107,75.7667,66.489,56.8583,54.7746,107.2833,65.5767,106.8917,60.77,117.725,65.5927,101.8667,63.585,71100,0.703,0.0054,0.0229,5.32,4970000,0.0072,498,101000,342000,0.0059,1,4,3,0
222,226,56.52691193,55.41330816,16.81247093,18.51064414,15.60849209,19.6468827,1.185934172,1.145374956,0.537573143,0.982300885,0.730263158,0.908520397,1.994768666,0.164302451,0.019700418,174,1253,717.3423,270.4376,16,980,419.2927,185.7674,298.0497,6018.98,6019.15,2766.32,3100.16,1520.2,90.3289,58.2267,85.2697,58.6335,125.0493,74.2795,56.0691,50.0216,49.7599,50.3335,64.2895,53.1165,80.4605,45.6197,65.8586,44.1926,124.4441,72.0842,112.6612,58.9943,71.6086,51.5296,117.0132,54.8197,66200,0.575,0.002,0.0184,6.35,-1420000,0.0039,659,77600,245000,0.0027,5,4,3,4
111,111,39.21320344,38.67876668,11.88821221,13.37317819,10.6588761,13.92838828,1.254651811,1.10238121,0.603934595,1,0.776223776,0.932368532,1.022394973,0.163168282,0.013629,44,1097,594.3395,330.9946,12,873,215.7667,183.9778,378.5728,4846.84,4846.82,2743.69,2982.32,1894.9,56.5664,49.983,60.8531,47.6773,109.0839,69.0674,46.0699,62.301,58.993,59.5299,46.1119,65.191,77.4965,57.9081,77.3287,57.1924,111.3007,69.2122,130.5594,59.2698,79.3846,51.0168,82.4266,53.8104,88000,0.647,0.0045,0.0263,5.51,-4840000,0.0091,550,119000,392000,0.0065,2,5,3,2
129,151,50.28427125,47.31431203,12.81592374,16.48006664,11.3495245,17.49285568,1.452049083,1.559785025,0.72506356,0.854304636,0.573333333,0.724126623,1.752448138,0.192702343,0.059063384,4,1218,594,337.8931,23,605,213.6771,147.6436,380.3229,4472.19,4477,2564.26,2479.46,1568.25,80.1467,65.1319,66.8667,58.7118,96.0756,72.4916,83.6133,58.7863,74.4889,54.8904,61.7067,57.7251,66.7422,58.8078,55.1867,55.0327,97.3378,73.4468,67.6622,42.0515,68.4267,54.9403,80.8178,58.1592,90500,0.606,0.0027,0.0212,6.02,15600000,0.0074,472,113000,363000,0.0035,1,3,4,1
53,57,29.3137085,28.49464265,8.214724333,10.56422776,6.740632989,10.29563014,1.567245654,1.290196312,0.769984935,0.929824561,0.757142857,0.820274676,1.371422443,0.182042894,0.027941393,194,1062,557.9623,273.4867,134,527,293.1176,106.1337,264.8446,3459.44,17309.41,268627.27,270284.66,948.8051,109.5571,62.2481,125.9429,72.5706,109.3857,61.0586,114.0857,53.0662,91.4429,73.3126,87.4571,56.759,94.4714,73.1482,78.0571,70.1313,112.8,58.7852,93.3429,64.2357,120.9429,59.6135,82.8143,59.5216,97100,0.396,0.0102,0.0268,4.68,23400000,0.0115,400,74300,208000,0.0113,2,1,3,0
68,69,31.45584412,31.27769854,9.304852983,10.249628,8.752025571,11.04536102,1.171114952,1.15793428,0.520458209,0.985507246,0.618181818,0.873472422,0.854595097,0.164509337,0.005663354,98,863,386.2647,226.3208,89,380,177.1667,83.1085,209.098,4322.2,4321.29,2636.96,2841.77,1781.8,109.7727,60.497,49.8727,60.2816,100.5545,67.1402,72.5,68.9944,71.8091,61.7863,66.6,62.8014,110.7455,72.937,55.5545,64.9589,101.5455,68.885,99.3455,71.2238,79.2091,58.0885,148.9,65.1667,47000,0.538,0.006,0.0366,5.21,1550000,0.0142,251,48900,149000,0.009,3,0,3,2
124,124,40.87005769,40.87005769,12.56509863,13.03263068,12.28627202,13.60147051,1.060747366,1.071960919,0.333552454,1,0.733727811,0.93286983,0.441304389,0.160350441,6.66E-16,-940,406,-455.3952,360.5881,-940,-704,-823.8667,65.6324,368.4715,17320.61,19040.79,10186.19,8994.95,2794.6,57.7811,66.5855,44.1716,55.2042,48.858,67.4952,70.2426,61.9636,79.6509,78.0371,89.4497,77.6297,64.1302,75.3231,54.4024,67.2241,48.6568,67.1368,68.6746,63.4092,73.5207,76.8014,67.6331,63.1622,91900,0.665,0.0037,0.0281,5.7,-30700,0.0078,438,133000,439000,0.0056,1,1,1,1
224,231,57.69848481,56.15479955,16.88803298,17.67833902,16.82900417,18.43908891,1.050468515,1.182690027,0.30623426,0.96969697,0.732026144,0.892655982,2.006938169,0.165477786,0.026754347,95,1109,597.2054,299.4178,27,1161,497.939,405.9096,99.2663,5619.35,5617.28,2970.44,3536.62,1776.88,72.5915,49.9503,64.0817,58.2899,117.1569,78.765,50.6667,37.6347,46.1275,50.6559,56.2941,39.6912,76.4052,49.4806,67.598,67.7457,115.9837,75.6842,71.4869,64.7706,82.7516,55.3242,79.0458,60.5129,39300,0.83,0.002,0.028,6.35,6310000,0.0119,568,105000,384000,0.0031,4,4,5,3
127,130,43.11269837,42.28159545,12.71618741,14.66935705,11.21769152,14.86606875,1.307698382,1.164653742,0.644383695,0.976923077,0.647959184,0.892710929,0.784510011,0.166515735,0.019277451,74,1174,624.1024,347.1027,17,433,108.6812,82.2241,515.4212,4138,1665.02,4137.23,4138.08,1664.68,82.3827,56.5621,44.8571,45.3428,98.1122,72.3994,40.0153,54.2296,45.4745,53.4322,45.5459,53.908,100.0714,63.4692,56.3929,50.8273,97.9796,73.1284,89.9133,57.683,128.0663,62.8303,82.0714,58.3542,92200,0.688,0.0032,0.0278,5.87,-4390000,0.011,482,145000,489000,0.0052,3,3,4,3
